gid,id_punto,fkid,data,codice_campagna,secco,prodotto,spessore_prodotto,quota_falda,soggiacenza,quota_ref,riferimento_soggiacenza,fonte,note
46722,FOG18,433,1956-04-01,,no,,,100.04,,105.12,,FOG,
46723,FOG18,433,1956-05-01,,no,,,99.9,,105.12,,FOG,
46724,FOG18,433,1956-06-01,,no,,,99.93,,105.12,,FOG,
46725,FOG18,433,1956-07-01,,no,,,99.9,,105.12,,FOG,
46726,FOG18,433,1956-08-01,,no,,,100.07,,105.12,,FOG,
46727,FOG18,433,1956-09-01,,no,,,99.79,,105.12,,FOG,
46728,FOG18,433,1956-10-01,,no,,,99.71,,105.12,,FOG,
46729,FOG18,433,1956-11-01,,no,,,99.75,,105.12,,FOG,
46730,FOG18,433,1956-12-01,,no,,,99.71,,105.12,,FOG,
46731,FOG18,433,1957-01-01,,no,,,100.36,,105.12,,FOG,
46732,FOG18,433,1957-02-01,,no,,,100.32,,105.12,,FOG,
46733,FOG18,433,1957-03-01,,no,,,100.28,,105.12,,FOG,
46734,FOG18,433,1957-04-01,,no,,,100.36,,105.12,,FOG,
46735,FOG18,433,1957-05-01,,no,,,100.11,,105.12,,FOG,
46736,FOG18,433,1957-06-01,,no,,,100.57,,105.12,,FOG,
46737,FOG18,433,1957-07-01,,no,,,100.61,,105.12,,FOG,
46738,FOG18,433,1957-08-01,,no,,,100.48,,105.12,,FOG,
46739,FOG18,433,1957-09-01,,no,,,100.21,,105.12,,FOG,
46740,FOG18,433,1957-10-01,,no,,,100.13,,105.12,,FOG,
46741,FOG18,433,1957-11-01,,no,,,100.67,,105.12,,FOG,
46742,FOG18,433,1957-12-01,,no,,,100.34,,105.12,,FOG,
46743,FOG18,433,1958-01-01,,no,,,100.32,,105.12,,FOG,
46744,FOG18,433,1958-02-01,,no,,,100.22,,105.12,,FOG,
46745,FOG18,433,1958-03-01,,no,,,100.19,,105.12,,FOG,
46746,FOG18,433,1958-04-01,,no,,,100.43,,105.12,,FOG,
46747,FOG18,433,1958-05-01,,no,,,100.27,,105.12,,FOG,
46748,FOG18,433,1958-06-01,,no,,,100.4,,105.12,,FOG,
46749,FOG18,433,1958-07-01,,no,,,100.24,,105.12,,FOG,
46750,FOG18,433,1958-08-01,,no,,,100.36,,105.12,,FOG,
46751,FOG18,433,1958-09-01,,no,,,100.09,,105.12,,FOG,
46752,FOG18,433,1958-10-01,,no,,,99.96,,105.12,,FOG,
46753,FOG18,433,1958-11-01,,no,,,100.01,,105.12,,FOG,
46754,FOG18,433,1958-12-01,,no,,,99.9,,105.12,,FOG,
46755,FOG18,433,1959-01-01,,no,,,100.9,,105.12,,FOG,
46756,FOG18,433,1959-02-01,,no,,,100.49,,105.12,,FOG,
46757,FOG18,433,1959-03-01,,no,,,99.91,,105.12,,FOG,
46758,FOG18,433,1959-04-01,,no,,,99.99,,105.12,,FOG,
46759,FOG18,433,1959-05-01,,no,,,100.12,,105.12,,FOG,
46760,FOG18,433,1959-06-01,,no,,,100.36,,105.12,,FOG,
46761,FOG18,433,1959-07-01,,no,,,100.22,,105.12,,FOG,
46762,FOG18,433,1959-08-01,,no,,,100.04,,105.12,,FOG,
46763,FOG18,433,1959-09-01,,no,,,100.07,,105.12,,FOG,
46764,FOG18,433,1959-10-01,,no,,,100.23,,105.12,,FOG,
46765,FOG18,433,1959-11-01,,no,,,100.07,,105.12,,FOG,
46766,FOG18,433,1959-12-01,,no,,,100.24,,105.12,,FOG,
46767,FOG18,433,1960-01-01,,no,,,100.63,,105.12,,FOG,
46768,FOG18,433,1960-02-01,,no,,,100.47,,105.12,,FOG,
46769,FOG18,433,1960-03-01,,no,,,100.63,,105.12,,FOG,
46770,FOG18,433,1960-04-01,,no,,,100.25,,105.12,,FOG,
46771,FOG18,433,1960-05-01,,no,,,100.27,,105.12,,FOG,
46772,FOG18,433,1960-06-01,,no,,,100.08,,105.12,,FOG,
46773,FOG18,433,1960-07-01,,no,,,100.1,,105.12,,FOG,
46774,FOG18,433,1960-08-01,,no,,,99.93,,105.12,,FOG,
46775,FOG18,433,1960-09-01,,no,,,99.97,,105.12,,FOG,
46776,FOG18,433,1960-10-01,,no,,,99.99,,105.12,,FOG,
46777,FOG18,433,1960-11-01,,no,,,100.55,,105.12,,FOG,
46778,FOG18,433,1960-12-01,,no,,,100.61,,105.12,,FOG,
46779,FOG18,433,1961-01-01,,no,,,100.42,,105.12,,FOG,
46780,FOG18,433,1961-02-01,,no,,,100.22,,105.12,,FOG,
46781,FOG18,433,1961-03-01,,no,,,100.0,,105.12,,FOG,
46782,FOG18,433,1961-04-01,,no,,,99.85,,105.12,,FOG,
46783,FOG18,433,1961-05-01,,no,,,99.77,,105.12,,FOG,
46784,FOG18,433,1961-06-01,,no,,,99.71,,105.12,,FOG,
46785,FOG18,433,1961-07-01,,no,,,99.64,,105.12,,FOG,
46786,FOG18,433,1961-08-01,,no,,,99.54,,105.12,,FOG,
46787,FOG18,433,1961-09-01,,no,,,99.58,,105.12,,FOG,
46788,FOG18,433,1961-10-01,,no,,,99.29,,105.12,,FOG,
46789,FOG18,433,1961-11-01,,no,,,99.09,,105.12,,FOG,
46790,FOG18,433,1961-12-01,,no,,,99.22,,105.12,,FOG,
46791,FOG18,433,1962-01-01,,no,,,99.18,,105.12,,FOG,
46792,FOG18,433,1962-02-01,,no,,,99.18,,105.12,,FOG,
46793,FOG18,433,1962-03-01,,no,,,99.24,,105.12,,FOG,
46794,FOG18,433,1962-04-01,,no,,,99.19,,105.12,,FOG,
46795,FOG18,433,1962-05-01,,no,,,99.03,,105.12,,FOG,
46796,FOG18,433,1962-06-01,,no,,,98.81,,105.12,,FOG,
46797,FOG18,433,1962-07-01,,no,,,98.91,,105.12,,FOG,
46798,FOG18,433,1962-08-01,,no,,,98.8,,105.12,,FOG,
46799,FOG18,433,1962-09-01,,no,,,98.73,,105.12,,FOG,
46800,FOG18,433,1962-10-01,,no,,,98.55,,105.12,,FOG,
46801,FOG18,433,1962-11-01,,no,,,98.27,,105.12,,FOG,
46802,FOG18,433,1962-12-01,,no,,,98.43,,105.12,,FOG,
46803,FOG18,433,1963-01-01,,no,,,98.62,,105.12,,FOG,
46804,FOG18,433,1963-02-01,,no,,,99.12,,105.12,,FOG,
46805,FOG18,433,1963-03-01,,no,,,98.35,,105.12,,FOG,
46806,FOG18,433,1963-04-01,,no,,,98.27,,105.12,,FOG,
46807,FOG18,433,1963-05-01,,no,,,97.9,,105.12,,FOG,
46808,FOG18,433,1963-06-01,,no,,,97.82,,105.12,,FOG,
46809,FOG18,433,1963-07-01,,no,,,97.52,,105.12,,FOG,
46810,FOG18,433,1963-08-01,,no,,,97.59,,105.12,,FOG,
46811,FOG18,433,1963-09-01,,no,,,97.53,,105.12,,FOG,
46812,FOG18,433,1963-10-01,,no,,,97.38,,105.12,,FOG,
46813,FOG18,433,1963-11-01,,no,,,98.0,,105.12,,FOG,
46814,FOG18,433,1963-12-01,,no,,,98.25,,105.12,,FOG,
46815,FOG18,433,1964-01-01,,no,,,98.05,,105.12,,FOG,
46816,FOG18,433,1964-02-01,,no,,,97.89,,105.12,,FOG,
46817,FOG18,433,1964-03-01,,no,,,97.82,,105.12,,FOG,
46818,FOG18,433,1964-04-01,,no,,,98.59,,105.12,,FOG,
46819,FOG18,433,1964-05-01,,no,,,97.98,,105.12,,FOG,
46820,FOG18,433,1964-06-01,,no,,,97.67,,105.12,,FOG,
46821,FOG18,433,1964-07-01,,no,,,97.35,,105.12,,FOG,
46822,FOG18,433,1964-08-01,,no,,,97.42,,105.12,,FOG,
46823,FOG18,433,1964-09-01,,no,,,97.29,,105.12,,FOG,
46824,FOG18,433,1964-10-01,,no,,,97.27,,105.12,,FOG,
46825,FOG18,433,1964-11-01,,no,,,97.32,,105.12,,FOG,
46826,FOG18,433,1964-12-01,,no,,,97.58,,105.12,,FOG,
46827,FOG18,433,1965-01-01,,no,,,97.72,,105.12,,FOG,
46828,FOG18,433,1965-02-01,,no,,,97.73,,105.12,,FOG,
46829,FOG18,433,1965-03-01,,no,,,97.79,,105.12,,FOG,
46830,FOG18,433,1965-04-01,,no,,,97.33,,105.12,,FOG,
46831,FOG18,433,1965-05-01,,no,,,97.3,,105.12,,FOG,
46832,FOG18,433,1965-06-01,,no,,,97.2,,105.12,,FOG,
46833,FOG18,433,1965-07-01,,no,,,96.98,,105.12,,FOG,
46834,FOG18,433,1965-08-01,,no,,,96.92,,105.12,,FOG,
46835,FOG18,433,1965-09-01,,no,,,97.17,,105.12,,FOG,
46836,FOG18,433,1965-10-01,,no,,,97.16,,105.12,,FOG,
46837,FOG18,433,1965-11-01,,no,,,97.22,,105.12,,FOG,
46838,FOG18,433,1965-12-01,,no,,,97.5,,105.12,,FOG,
46839,FOG18,433,1966-01-01,,no,,,97.65,,105.12,,FOG,
46840,FOG18,433,1966-02-01,,no,,,97.49,,105.12,,FOG,
46841,FOG18,433,1966-03-01,,no,,,97.32,,105.12,,FOG,
46842,FOG18,433,1966-04-01,,no,,,97.14,,105.12,,FOG,
46843,FOG18,433,1966-05-01,,no,,,97.17,,105.12,,FOG,
46844,FOG18,433,1966-06-01,,no,,,96.9,,105.12,,FOG,
46845,FOG18,433,1966-07-01,,no,,,96.79,,105.12,,FOG,
46846,FOG18,433,1966-08-01,,no,,,96.9,,105.12,,FOG,
46847,FOG18,433,1966-09-01,,no,,,96.74,,105.12,,FOG,
46848,FOG18,433,1966-10-01,,no,,,96.57,,105.12,,FOG,
46849,FOG18,433,1966-11-01,,no,,,97.62,,105.12,,FOG,
46850,FOG18,433,1966-12-01,,no,,,97.32,,105.12,,FOG,
46851,FOG18,433,1967-01-01,,no,,,97.25,,105.12,,FOG,
46852,FOG18,433,1967-03-01,,no,,,96.92,,105.12,,FOG,
46853,FOG18,433,1967-04-01,,no,,,96.75,,105.12,,FOG,
46854,FOG18,433,1967-05-01,,no,,,96.26,,105.12,,FOG,
46855,FOG18,433,1967-06-01,,no,,,96.12,,105.12,,FOG,
46856,FOG18,433,1967-08-01,,no,,,95.86,,105.12,,FOG,
46857,FOG18,433,1968-02-01,,no,,,95.88,,105.12,,FOG,
46858,FOG18,433,1968-03-01,,no,,,96.12,,105.12,,FOG,
46859,FOG18,433,1979-01-01,,no,,,95.84,,105.12,,FOG,
46860,FOG18,433,1979-04-01,,no,,,96.1,,105.12,,FOG,
46861,FOG18,433,1979-05-01,,no,,,95.82,,105.12,,FOG,
46862,FOG18,433,1979-08-01,,no,,,96.02,,105.12,,FOG,
46863,FOG18,433,1979-09-01,,no,,,95.79,,105.12,,FOG,
46864,FOG18,433,1979-10-01,,no,,,96.37,,105.12,,FOG,
46865,FOG18,433,1979-11-01,,no,,,96.42,,105.12,,FOG,
46866,FOG18,433,1979-12-01,,no,,,97.12,,105.12,,FOG,
46867,FOG18,433,1980-01-01,,no,,,97.22,,105.12,,FOG,
46868,FOG18,433,1980-02-01,,no,,,97.27,,105.12,,FOG,
46869,FOG18,433,1980-03-01,,no,,,97.22,,105.12,,FOG,
46870,FOG18,433,1980-04-01,,no,,,97.17,,105.12,,FOG,
46871,FOG18,433,1980-05-01,,no,,,97.02,,105.12,,FOG,
46872,FOG18,433,1980-07-01,,no,,,96.92,,105.12,,FOG,
46873,FOG18,433,1980-08-01,,no,,,97.22,,105.12,,FOG,
46874,FOG18,433,1981-01-01,,no,,,97.52,,105.12,,FOG,
46875,FOG18,433,1981-02-01,,no,,,97.32,,105.12,,FOG,
46876,FOG18,433,1981-03-01,,no,,,96.42,,105.12,,FOG,
46877,FOG18,433,1981-04-01,,no,,,96.77,,105.12,,FOG,
46878,FOG18,433,1981-05-01,,no,,,96.52,,105.12,,FOG,
46879,FOG18,433,1981-07-01,,no,,,96.47,,105.12,,FOG,
46880,FOG18,433,1981-08-01,,no,,,96.72,,105.12,,FOG,
46881,FOG18,433,1981-09-01,,no,,,96.67,,105.12,,FOG,
46882,FOG18,433,1981-10-01,,no,,,96.77,,105.12,,FOG,
46883,FOG18,433,1981-11-01,,no,,,96.87,,105.12,,FOG,
46884,FOG18,433,1981-12-01,,no,,,96.77,,105.12,,FOG,
46885,FOG18,433,1982-01-01,,no,,,96.82,,105.12,,FOG,
46886,FOG18,433,1982-02-01,,no,,,96.97,,105.12,,FOG,
46887,FOG18,433,1982-03-01,,no,,,96.87,,105.12,,FOG,
46888,FOG18,433,1982-04-01,,no,,,96.72,,105.12,,FOG,
46889,FOG18,433,1982-05-01,,no,,,96.62,,105.12,,FOG,
46890,FOG18,433,1982-06-01,,no,,,96.42,,105.12,,FOG,
46891,FOG18,433,1982-07-01,,no,,,96.47,,105.12,,FOG,
46892,FOG18,433,1982-08-01,,no,,,96.72,,105.12,,FOG,
46893,FOG18,433,1982-09-01,,no,,,96.72,,105.12,,FOG,
46894,FOG18,433,1982-10-01,,no,,,96.77,,105.12,,FOG,
46895,FOG18,433,1982-11-01,,no,,,96.92,,105.12,,FOG,
46896,FOG18,433,1983-02-01,,no,,,97.02,,105.12,,FOG,
46897,FOG18,433,1983-03-01,,no,,,95.82,,105.12,,FOG,
46898,FOG18,433,1983-04-01,,no,,,96.97,,105.12,,FOG,
46899,FOG18,433,1983-05-01,,no,,,97.02,,105.12,,FOG,
46900,FOG18,433,1983-07-01,,no,,,96.57,,105.12,,FOG,
46901,FOG18,433,1983-09-01,,no,,,96.67,,105.12,,FOG,
46902,FOG18,433,1983-10-01,,no,,,96.52,,105.12,,FOG,
46903,FOG18,433,1983-11-01,,no,,,96.32,,105.12,,FOG,
46904,FOG18,433,1983-12-01,,no,,,96.37,,105.12,,FOG,
46905,FOG18,433,1984-01-01,,no,,,97.34,,105.12,,FOG,
46906,FOG18,433,1984-03-01,,no,,,96.22,,105.12,,FOG,
46907,FOG18,433,1984-05-01,,no,,,96.32,,105.12,,FOG,
46908,FOG18,433,1984-06-01,,no,,,97.22,,105.12,,FOG,
46909,FOG18,433,1984-07-01,,no,,,96.92,,105.12,,FOG,
46910,FOG18,433,1984-08-01,,no,,,97.02,,105.12,,FOG,
46911,FOG18,433,1984-09-01,,no,,,97.02,,105.12,,FOG,
46912,FOG18,433,1984-10-01,,no,,,96.72,,105.12,,FOG,
46913,FOG18,433,1984-11-01,,no,,,96.72,,105.12,,FOG,
46914,FOG18,433,1984-12-01,,no,,,96.77,,105.12,,FOG,
46915,FOG18,433,1985-02-01,,no,,,96.67,,105.12,,FOG,
46916,FOG18,433,1985-03-01,,no,,,97.52,,105.12,,FOG,
46917,FOG18,433,1985-04-01,,no,,,97.22,,105.12,,FOG,
46918,FOG18,433,1985-05-01,,no,,,97.42,,105.12,,FOG,
46919,FOG18,433,1985-07-01,,no,,,97.32,,105.12,,FOG,
46920,FOG18,433,1985-08-01,,no,,,99.52,,105.12,,FOG,
46921,FOG18,433,1985-09-01,,no,,,97.52,,105.12,,FOG,
46922,FOG18,433,1985-10-01,,no,,,97.36,,105.12,,FOG,
46923,FOG18,433,1985-11-01,,no,,,97.42,,105.12,,FOG,
46924,FOG18,433,1985-12-01,,no,,,97.32,,105.12,,FOG,
46925,FOG18,433,1986-01-01,,no,,,97.84,,105.12,,FOG,
46926,FOG18,433,1986-02-01,,no,,,97.67,,105.12,,FOG,
46927,FOG18,433,1986-03-01,,no,,,97.47,,105.12,,FOG,
46928,FOG18,433,1986-06-01,,no,,,96.94,,105.12,,FOG,
46929,FOG18,433,1986-07-01,,no,,,97.02,,105.12,,FOG,
46930,FOG18,433,1986-08-01,,no,,,97.52,,105.12,,FOG,
46931,FOG18,433,1986-09-01,,no,,,97.52,,105.12,,FOG,
46932,FOG18,433,1986-11-01,,no,,,96.92,,105.12,,FOG,
46933,FOG18,433,1986-12-01,,no,,,97.42,,105.12,,FOG,
46934,FOG18,433,1987-01-01,,no,,,96.67,,105.12,,FOG,
46935,FOG18,433,1987-02-01,,no,,,96.82,,105.12,,FOG,
46936,FOG18,433,1987-03-01,,no,,,96.92,,105.12,,FOG,
46937,FOG18,433,1987-05-01,,no,,,96.82,,105.12,,FOG,
46938,FOG18,433,1987-06-01,,no,,,96.42,,105.12,,FOG,
46939,FOG18,433,1987-07-01,,no,,,96.32,,105.12,,FOG,
46940,FOG18,433,1987-08-01,,no,,,96.52,,105.12,,FOG,
46941,FOG18,433,1988-01-01,,no,,,96.32,,105.12,,FOG,
46942,FOG18,433,1988-03-01,,no,,,96.22,,105.12,,FOG,
46943,FOG18,433,1988-06-01,,no,,,96.22,,105.12,,FOG,
46944,FOG18,433,1988-07-01,,no,,,96.42,,105.12,,FOG,
46945,FOG18,433,1988-08-01,,no,,,96.32,,105.12,,FOG,
46946,FOG18,433,1988-09-01,,no,,,96.62,,105.12,,FOG,
46947,FOG18,433,1988-10-01,,no,,,96.62,,105.12,,FOG,
46948,FOG18,433,1988-11-01,,no,,,96.42,,105.12,,FOG,
46949,FOG18,433,1988-12-01,,no,,,96.52,,105.12,,FOG,
46950,FOG18,433,1989-01-01,,no,,,96.22,,105.12,,FOG,
46951,FOG18,433,1989-02-01,,no,,,96.42,,105.12,,FOG,
46952,FOG18,433,1989-03-01,,no,,,96.62,,105.12,,FOG,
46953,FOG18,433,1989-04-01,,no,,,96.82,,105.12,,FOG,
46954,FOG18,433,1989-05-01,,no,,,97.12,,105.12,,FOG,
46955,FOG18,433,1989-06-01,,no,,,97.02,,105.12,,FOG,
46956,FOG18,433,1989-07-01,,no,,,97.07,,105.12,,FOG,
46957,FOG18,433,1989-08-01,,no,,,97.22,,105.12,,FOG,
46958,FOG18,433,1989-09-01,,no,,,96.92,,105.12,,FOG,
46959,FOG18,433,1989-10-01,,no,,,96.72,,105.12,,FOG,
46960,FOG18,433,1989-11-01,,no,,,96.52,,105.12,,FOG,
46961,FOG18,433,1989-12-01,,no,,,96.72,,105.12,,FOG,
46962,FOG18,433,1990-01-01,,no,,,96.72,,105.12,,FOG,
46963,FOG18,433,1990-02-01,,no,,,96.82,,105.12,,FOG,
46964,FOG18,433,1990-03-01,,no,,,96.62,,105.12,,FOG,
46965,FOG18,433,1990-04-01,,no,,,96.62,,105.12,,FOG,
46966,FOG18,433,1990-05-01,,no,,,96.62,,105.12,,FOG,
46967,FOG18,433,1990-06-01,,no,,,96.72,,105.12,,FOG,
46968,FOG18,433,1990-07-01,,no,,,97.02,,105.12,,FOG,
46969,FOG18,433,1990-08-01,,no,,,97.12,,105.12,,FOG,
46970,FOG18,433,1990-09-01,,no,,,97.22,,105.12,,FOG,
46971,FOG18,433,1990-10-01,,no,,,97.12,,105.12,,FOG,
46972,FOG18,433,1990-11-01,,no,,,97.32,,105.12,,FOG,
46973,FOG18,433,1990-12-01,,no,,,97.42,,105.12,,FOG,
46974,FOG18,433,1991-01-01,,no,,,97.52,,105.12,,FOG,
46975,FOG18,433,1991-02-01,,no,,,97.42,,105.12,,FOG,
46976,FOG18,433,1991-03-01,,no,,,97.32,,105.12,,FOG,
46977,FOG18,433,1991-04-01,,no,,,97.02,,105.12,,FOG,
46978,FOG18,433,1991-05-01,,no,,,97.02,,105.12,,FOG,
46979,FOG18,433,1991-06-01,,no,,,97.02,,105.12,,FOG,
46980,FOG18,433,1991-07-01,,no,,,96.82,,105.12,,FOG,
46981,FOG18,433,1991-09-01,,no,,,97.32,,105.12,,FOG,
46982,FOG18,433,1991-10-01,,no,,,97.22,,105.12,,FOG,
46983,FOG18,433,1991-11-01,,no,,,97.02,,105.12,,FOG,
46984,FOG18,433,1991-12-01,,no,,,97.22,,105.12,,FOG,
46985,FOG18,433,1992-01-01,,no,,,96.72,,105.12,,FOG,
46986,FOG18,433,1992-02-01,,no,,,96.67,,105.12,,FOG,
46987,FOG18,433,1992-03-01,,no,,,96.52,,105.12,,FOG,
46988,FOG18,433,1992-04-01,,no,,,96.72,,105.12,,FOG,
46989,FOG18,433,1992-05-01,,no,,,96.72,,105.12,,FOG,
46990,FOG18,433,1992-06-01,,no,,,96.52,,105.12,,FOG,
46991,FOG18,433,1992-07-01,,no,,,97.12,,105.12,,FOG,
46992,FOG18,433,1992-08-01,,no,,,98.12,,105.12,,FOG,
46993,FOG18,433,1992-09-01,,no,,,97.32,,105.12,,FOG,
46994,FOG18,433,1992-10-01,,no,,,98.02,,105.12,,FOG,
46995,FOG18,433,1992-11-01,,no,,,98.12,,105.12,,FOG,
46996,FOG18,433,1992-12-01,,no,,,98.12,,105.12,,FOG,
46997,FOG18,433,1993-01-01,,no,,,98.02,,105.12,,FOG,
46998,FOG18,433,1993-02-01,,no,,,97.62,,105.12,,FOG,
46999,FOG18,433,1993-03-01,,no,,,97.62,,105.12,,FOG,
47000,FOG18,433,1993-04-01,,no,,,97.42,,105.12,,FOG,
47001,FOG18,433,1993-05-01,,no,,,97.22,,105.12,,FOG,
47002,FOG18,433,1993-06-01,,no,,,97.32,,105.12,,FOG,
47003,FOG18,433,1993-07-01,,no,,,97.42,,105.12,,FOG,
47004,FOG18,433,1993-08-01,,no,,,97.92,,105.12,,FOG,
47005,FOG18,433,1993-09-01,,no,,,97.82,,105.12,,FOG,
47006,FOG18,433,1993-10-01,,no,,,98.42,,105.12,,FOG,
47007,FOG18,433,1993-11-01,,no,,,98.82,,105.12,,FOG,
47008,FOG18,433,1993-12-01,,no,,,98.62,,105.12,,FOG,
47009,FOG18,433,1994-01-01,,no,,,98.62,,105.12,,FOG,
47010,FOG18,433,1994-02-01,,no,,,98.52,,105.12,,FOG,
47011,FOG18,433,1994-03-01,,no,,,98.32,,105.12,,FOG,
47012,FOG18,433,1994-04-01,,no,,,97.82,,105.12,,FOG,
47013,FOG18,433,1994-05-01,,no,,,98.02,,105.12,,FOG,
47014,FOG18,433,1994-06-01,,no,,,97.92,,105.12,,FOG,
47015,FOG18,433,1994-07-01,,no,,,97.92,,105.12,,FOG,
47016,FOG18,433,1994-08-01,,no,,,98.47,,105.12,,FOG,
47017,FOG18,433,1994-09-01,,no,,,98.82,,105.12,,FOG,
47018,FOG18,433,1994-10-01,,no,,,98.72,,105.12,,FOG,
47019,FOG18,433,1994-11-01,,no,,,99.22,,105.12,,FOG,
47020,FOG18,433,1994-12-01,,no,,,98.92,,105.12,,FOG,
47021,FOG18,433,1995-01-01,,no,,,98.72,,105.12,,FOG,
47022,FOG18,433,1995-02-01,,no,,,98.42,,105.12,,FOG,
47023,FOG18,433,1995-03-01,,no,,,98.62,,105.12,,FOG,
47024,FOG18,433,1995-04-01,,no,,,98.92,,105.12,,FOG,
47025,FOG18,433,1995-05-01,,no,,,98.52,,105.12,,FOG,
47026,FOG18,433,1995-06-01,,no,,,98.72,,105.12,,FOG,
47027,FOG18,433,1995-07-01,,no,,,98.92,,105.12,,FOG,
47028,FOG18,433,1995-09-01,,no,,,98.72,,105.12,,FOG,
47029,FOG18,433,1995-10-01,,no,,,98.97,,105.12,,FOG,
47030,FOG18,433,1995-11-01,,no,,,98.62,,105.12,,FOG,
47031,FOG18,433,1995-12-01,,no,,,98.52,,105.12,,FOG,
47032,FOG18,433,1996-01-01,,no,,,101.42,,105.12,,FOG,
47033,FOG18,433,1996-02-01,,no,,,99.12,,105.12,,FOG,
47034,FOG18,433,1996-03-01,,no,,,99.12,,105.12,,FOG,
47035,FOG18,433,1996-04-01,,no,,,98.72,,105.12,,FOG,
47036,FOG18,433,1996-05-01,,no,,,98.72,,105.12,,FOG,
47037,FOG18,433,1996-06-01,,no,,,98.62,,105.12,,FOG,
47038,FOG18,433,1996-07-01,,no,,,98.62,,105.12,,FOG,
47039,FOG18,433,1996-09-01,,no,,,99.02,,105.12,,FOG,
47040,FOG18,433,1996-10-01,,no,,,99.32,,105.12,,FOG,
47041,FOG18,433,1996-11-01,,no,,,99.22,,105.12,,FOG,
47042,FOG18,433,1996-12-01,,no,,,99.72,,105.12,,FOG,
47043,FOG18,433,1997-01-01,,no,,,99.62,,105.12,,FOG,
47044,FOG18,433,1997-02-01,,no,,,99.92,,105.12,,FOG,
47045,FOG18,433,1997-03-01,,no,,,99.22,,105.12,,FOG,
47046,FOG18,433,1997-04-01,,no,,,98.92,,105.12,,FOG,
47047,FOG18,433,1997-05-01,,no,,,98.92,,105.12,,FOG,
47048,FOG18,433,1997-06-01,,no,,,99.02,,105.12,,FOG,
47049,FOG18,433,1997-07-01,,no,,,99.32,,105.12,,FOG,
47050,FOG18,433,1997-08-01,,no,,,99.67,,105.12,,FOG,
47051,FOG18,433,1997-09-01,,no,,,99.42,,105.12,,FOG,
47052,FOG18,433,1997-10-01,,no,,,99.32,,105.12,,FOG,
47053,FOG18,433,1997-11-01,,no,,,99.12,,105.12,,FOG,
47054,FOG18,433,1997-12-01,,no,,,99.17,,105.12,,FOG,
47055,FOG18,433,1998-01-01,,no,,,100.72,,105.12,,FOG,
47056,FOG18,433,1998-02-01,,no,,,99.72,,105.12,,FOG,
47057,FOG18,433,1998-03-01,,no,,,99.42,,105.12,,FOG,
47058,FOG18,433,1998-04-01,,no,,,99.32,,105.12,,FOG,
47059,FOG18,433,1998-05-01,,no,,,99.22,,105.12,,FOG,
47060,FOG18,433,1998-06-01,,no,,,99.32,,105.12,,FOG,
47061,FOG18,433,1998-07-01,,no,,,99.62,,105.12,,FOG,
47062,FOG18,433,1998-08-01,,no,,,99.72,,105.12,,FOG,
47063,FOG18,433,1998-09-01,,no,,,99.32,,105.12,,FOG,
47064,FOG18,433,1998-10-01,,no,,,99.62,,105.12,,FOG,
47065,FOG18,433,1998-11-01,,no,,,99.32,,105.12,,FOG,
47066,FOG18,433,1998-12-01,,no,,,99.02,,105.12,,FOG,
47067,FOG18,433,1999-01-01,,no,,,99.12,,105.12,,FOG,
47068,FOG18,433,1999-02-01,,no,,,99.12,,105.12,,FOG,
47069,FOG18,433,1999-03-01,,no,,,98.12,,105.12,,FOG,
47070,FOG18,433,1999-04-01,,no,,,98.92,,105.12,,FOG,
47071,FOG18,433,1999-05-01,,no,,,98.12,,105.12,,FOG,
47072,FOG18,433,1999-06-01,,no,,,98.62,,105.12,,FOG,
47073,FOG18,433,1999-07-01,,no,,,99.02,,105.12,,FOG,
47074,FOG18,433,1999-08-01,,no,,,98.92,,105.12,,FOG,
47075,FOG18,433,1999-09-01,,no,,,99.42,,105.12,,FOG,
47076,FOG18,433,1999-10-01,,no,,,99.42,,105.12,,FOG,
47077,FOG18,433,1999-11-01,,no,,,99.62,,105.12,,FOG,
47078,FOG18,433,1999-12-01,,no,,,99.67,,105.12,,FOG,
47079,FOG18,433,2000-01-01,,no,,,99.42,,105.12,,FOG,
47080,FOG18,433,2000-02-01,,no,,,99.12,,105.12,,FOG,
47081,FOG18,433,2000-03-01,,no,,,98.62,,105.12,,FOG,
47082,FOG18,433,2000-04-01,,no,,,98.62,,105.12,,FOG,
47083,FOG18,433,2000-05-01,,no,,,98.52,,105.12,,FOG,
47084,FOG18,433,2000-06-01,,no,,,98.72,,105.12,,FOG,
47085,FOG18,433,2000-07-01,,no,,,98.62,,105.12,,FOG,
47086,FOG18,433,2000-08-01,,no,,,98.32,,105.12,,FOG,
47087,FOG18,433,2000-09-01,,no,,,98.62,,105.12,,FOG,
47088,FOG18,433,2000-10-01,,no,,,98.72,,105.12,,FOG,
47089,FOG18,433,2000-11-01,,no,,,98.82,,105.12,,FOG,
47090,FOG18,433,2000-12-01,,no,,,99.12,,105.12,,FOG,
47091,FOG18,433,2001-01-01,,no,,,99.12,,105.12,,FOG,
47092,FOG18,433,2001-02-01,,no,,,98.62,,105.12,,FOG,
47093,FOG18,433,2001-03-01,,no,,,98.92,,105.12,,FOG,
47094,FOG18,433,2001-04-01,,no,,,98.52,,105.12,,FOG,
47095,FOG18,433,2001-05-01,,no,,,98.52,,105.12,,FOG,
47096,FOG18,433,2001-06-01,,no,,,98.47,,105.12,,FOG,
47097,FOG18,433,2001-07-01,,no,,,98.42,,105.12,,FOG,
