,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1
409,SO,SAMOLACO,PO0140570R0020,2019-03-26,208.67,soggiacenza statica,2.95,205.72,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
410,SO,SAMOLACO,PO0140570R0020,2019-04-29,208.67,soggiacenza statica,3.04,205.63,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
411,SO,SAMOLACO,PO0140570R0020,2019-05-27,208.67,soggiacenza statica,2.7,205.97,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
412,SO,SAMOLACO,PO0140570R0020,2019-06-25,208.67,soggiacenza statica,2.55,206.12,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
413,SO,SAMOLACO,PO0140570R0020,2019-07-27,208.67,soggiacenza statica,2.95,205.72,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
414,SO,SAMOLACO,PO0140570R0020,2019-08-26,208.67,soggiacenza statica,2.99,205.68,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
415,SO,SAMOLACO,PO0140570R0020,2019-09-26,208.67,soggiacenza statica,3.05,205.62,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
416,SO,SAMOLACO,PO0140570R0020,2019-10-28,208.67,soggiacenza statica,2.46,206.21,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
417,SO,SAMOLACO,PO0140570R0020,2019-11-29,208.67,soggiacenza statica,2.54,206.13,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
418,SO,SAMOLACO,PO0140570R0020,2019-12-07,208.67,soggiacenza statica,2.61,206.06,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
419,SO,SAMOLACO,PO0140570R0020,2020-01-27,208.67,soggiacenza statica,2.69,205.98,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
420,SO,SAMOLACO,PO0140570R0020,2020-04-28,208.67,soggiacenza statica,3.05,205.62,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
421,SO,SAMOLACO,PO0140570R0020,2020-05-28,208.67,soggiacenza statica,2.96,205.71,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
422,SO,SAMOLACO,PO0140570R0020,2020-06-29,208.67,soggiacenza statica,2.87,205.8,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
423,SO,SAMOLACO,PO0140570R0020,2020-07-29,208.67,soggiacenza statica,2.79,205.88,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
424,SO,SAMOLACO,PO0140570R0020,2020-08-28,208.67,soggiacenza statica,2.68,205.99,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
425,SO,SAMOLACO,PO0140570R0020,2020-09-29,208.67,soggiacenza statica,2.54,206.13,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
426,SO,SAMOLACO,PO0140570R0020,2020-10-30,208.67,soggiacenza statica,2.57,206.1,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
427,SO,SAMOLACO,PO0140570R0020,2020-11-27,208.67,soggiacenza statica,2.65,206.02,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
428,SO,SAMOLACO,PO0140570R0020,2020-12-29,208.67,soggiacenza statica,2.72,205.95,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
429,SO,SAMOLACO,PO0140570R0020,2021-01-28,208.67,soggiacenza statica,2.75,205.92,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
430,SO,SAMOLACO,PO0140570R0020,2021-02-26,208.67,soggiacenza statica,2.79,205.88,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
431,SO,SAMOLACO,PO0140570R0020,2021-03-29,208.67,soggiacenza statica,2.84,205.83,2.535,2.92,205.75,206.135,0.3849999999999909,205.1725,206.71249999999998,,,,,,,,,
