,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41
665,BG,CURNO,PO0160890R0001,2015-08-18,201.044,soggiacenza statica,14.03,187.014,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
666,BG,CURNO,PO0160890R0001,2015-09-16,201.044,soggiacenza statica,14.28,186.764,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
667,BG,CURNO,PO0160890R0001,2015-10-16,201.044,soggiacenza statica,14.0,187.044,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
668,BG,CURNO,PO0160890R0001,2015-11-13,201.044,soggiacenza statica,17.18,183.864,187.014,188.804,1.789999999999992,184.329,191.48899999999998,OUTLIER,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
669,BG,CURNO,PO0160890R0001,2015-12-02,201.044,soggiacenza statica,17.33,183.714,187.014,188.804,1.789999999999992,184.329,191.48899999999998,OUTLIER,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
670,BG,CURNO,PO0160890R0001,2016-01-13,201.044,soggiacenza statica,17.61,183.434,187.014,188.804,1.789999999999992,184.329,191.48899999999998,OUTLIER,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
671,BG,CURNO,PO0160890R0001,2016-02-02,201.044,soggiacenza statica,18.89,182.154,187.014,188.804,1.789999999999992,184.329,191.48899999999998,OUTLIER,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
672,BG,CURNO,PO0160890R0001,2016-03-03,201.044,soggiacenza statica,16.6,184.444,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
673,BG,CURNO,PO0160890R0001,2016-04-05,201.044,soggiacenza statica,17.34,183.704,187.014,188.804,1.789999999999992,184.329,191.48899999999998,OUTLIER,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
674,BG,CURNO,PO0160890R0001,2016-05-26,201.044,soggiacenza statica,15.3,185.744,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
675,BG,CURNO,PO0160890R0001,2016-07-08,201.044,soggiacenza statica,12.26,188.784,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
676,BG,CURNO,PO0160890R0001,2016-08-16,201.044,soggiacenza statica,12.07,188.974,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
677,BG,CURNO,PO0160890R0001,2016-09-02,201.044,soggiacenza statica,12.55,188.494,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
678,BG,CURNO,PO0160890R0001,2016-10-07,201.044,soggiacenza statica,12.9,188.144,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
679,BG,CURNO,PO0160890R0001,2016-11-18,201.044,soggiacenza statica,14.81,186.234,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
680,BG,CURNO,PO0160890R0001,2016-12-12,201.044,soggiacenza statica,13.91,187.134,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
681,BG,CURNO,PO0160890R0001,2017-01-11,201.044,soggiacenza statica,15.06,185.984,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
682,BG,CURNO,PO0160890R0001,2017-02-13,201.044,soggiacenza statica,15.96,185.084,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
683,BG,CURNO,PO0160890R0001,2017-03-01,201.044,soggiacenza statica,15.92,185.124,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
684,BG,CURNO,PO0160890R0001,2017-04-07,201.044,soggiacenza statica,16.17,184.874,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
685,BG,CURNO,PO0160890R0001,2017-05-23,201.044,soggiacenza statica,13.04,188.004,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
686,BG,CURNO,PO0160890R0001,2017-06-09,201.044,soggiacenza statica,12.84,188.204,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
687,BG,CURNO,PO0160890R0001,2017-07-12,201.044,soggiacenza statica,12.47,188.574,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
688,BG,CURNO,PO0160890R0001,2017-08-11,201.044,soggiacenza statica,13.11,187.934,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
689,BG,CURNO,PO0160890R0001,2017-09-01,201.044,soggiacenza statica,12.27,188.774,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
690,BG,CURNO,PO0160890R0001,2017-10-30,201.044,soggiacenza statica,13.32,187.724,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
691,BG,CURNO,PO0160890R0001,2017-11-29,201.044,soggiacenza statica,14.04,187.004,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
692,BG,CURNO,PO0160890R0001,2017-12-15,201.044,soggiacenza statica,13.16,187.884,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
693,BG,CURNO,PO0160890R0001,2018-01-16,201.044,soggiacenza statica,12.24,188.804,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
694,BG,CURNO,PO0160890R0001,2018-02-16,201.044,soggiacenza statica,13.58,187.464,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
695,BG,CURNO,PO0160890R0001,2018-03-09,201.044,soggiacenza statica,13.77,187.274,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
696,BG,CURNO,PO0160890R0001,2018-04-11,201.044,soggiacenza statica,12.48,188.564,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
697,BG,CURNO,PO0160890R0001,2018-05-09,201.044,soggiacenza statica,12.03,189.014,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
698,BG,CURNO,PO0160890R0001,2018-06-28,201.044,soggiacenza statica,13.07,187.974,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
699,BG,CURNO,PO0160890R0001,2018-09-14,201.044,soggiacenza statica,14.89,186.154,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
700,BG,CURNO,PO0160890R0001,2018-11-09,201.044,soggiacenza statica,11.17,189.874,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
701,BG,CURNO,PO0160890R0001,2019-01-25,201.044,soggiacenza statica,13.85,187.194,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
702,BG,CURNO,PO0160890R0001,2019-02-26,201.044,soggiacenza statica,14.5,186.544,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
703,BG,CURNO,PO0160890R0001,2019-03-15,201.044,soggiacenza statica,14.45,186.594,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
704,BG,CURNO,PO0160890R0001,2019-04-15,201.044,soggiacenza statica,14.25,186.794,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
705,BG,CURNO,PO0160890R0001,2019-05-08,201.044,soggiacenza statica,10.92,190.124,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
706,BG,CURNO,PO0160890R0001,2019-06-11,201.044,soggiacenza statica,12.36,188.684,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
707,BG,CURNO,PO0160890R0001,2019-07-04,201.044,soggiacenza statica,12.24,188.804,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
708,BG,CURNO,PO0160890R0001,2019-08-22,201.044,soggiacenza statica,13.56,187.484,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
709,BG,CURNO,PO0160890R0001,2019-09-13,201.044,soggiacenza statica,13.36,187.684,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
710,BG,CURNO,PO0160890R0001,2019-10-14,201.044,soggiacenza statica,15.0,186.044,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
711,BG,CURNO,PO0160890R0001,2019-11-20,201.044,soggiacenza statica,10.94,190.104,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
712,BG,CURNO,PO0160890R0001,2019-12-19,201.044,soggiacenza statica,11.48,189.564,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
713,BG,CURNO,PO0160890R0001,2020-01-28,201.044,soggiacenza statica,12.36,188.684,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
714,BG,CURNO,PO0160890R0001,2020-02-11,201.044,soggiacenza statica,12.61,188.434,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
715,BG,CURNO,PO0160890R0001,2020-06-19,201.044,soggiacenza statica,11.06,189.984,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
716,BG,CURNO,PO0160890R0001,2020-07-10,201.044,soggiacenza statica,11.98,189.064,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
717,BG,CURNO,PO0160890R0001,2020-08-07,201.044,soggiacenza statica,12.41,188.634,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
718,BG,CURNO,PO0160890R0001,2020-09-14,201.044,soggiacenza statica,12.8,188.244,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
719,BG,CURNO,PO0160890R0001,2020-10-07,201.044,soggiacenza statica,11.36,189.684,187.014,188.804,1.789999999999992,184.329,191.48899999999998, ,12.24,14.03,,,,,,,,,,,,,,,,,,,,,,,,,,
720,BG,FILAGO,PO0160980R0009,2010-01-13,202.836,soggiacenza statica,40.37,162.466,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
721,BG,FILAGO,PO0160980R0009,2010-02-09,202.836,soggiacenza statica,39.68,163.156,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
722,BG,FILAGO,PO0160980R0009,2010-03-17,202.836,soggiacenza statica,38.2,164.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
723,BG,FILAGO,PO0160980R0009,2010-04-12,202.836,soggiacenza statica,39.08,163.756,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
724,BG,FILAGO,PO0160980R0009,2010-05-18,202.836,soggiacenza statica,38.35,164.486,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
725,BG,FILAGO,PO0160980R0009,2010-06-11,202.836,soggiacenza statica,37.82,165.016,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
726,BG,FILAGO,PO0160980R0009,2010-07-02,202.836,soggiacenza statica,37.33,165.506,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
727,BG,FILAGO,PO0160980R0009,2010-08-13,202.836,soggiacenza statica,37.68,165.156,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
728,BG,FILAGO,PO0160980R0009,2010-09-15,202.836,soggiacenza statica,37.92,164.916,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
729,BG,FILAGO,PO0160980R0009,2010-11-10,202.836,soggiacenza statica,37.4,165.436,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
730,BG,FILAGO,PO0160980R0009,2010-12-27,202.836,soggiacenza statica,35.18,167.656,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
731,BG,FILAGO,PO0160980R0009,2011-02-23,202.836,soggiacenza statica,36.2,166.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
732,BG,FILAGO,PO0160980R0009,2011-03-24,202.836,soggiacenza statica,35.52,167.316,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
733,BG,FILAGO,PO0160980R0009,2011-04-29,202.836,soggiacenza statica,36.5,166.336,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
734,BG,FILAGO,PO0160980R0009,2011-05-31,202.836,soggiacenza statica,39.36,163.476,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
735,BG,FILAGO,PO0160980R0009,2011-06-30,202.836,soggiacenza statica,39.92,162.916,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
736,BG,FILAGO,PO0160980R0009,2011-07-28,202.836,soggiacenza statica,38.75,164.086,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
737,BG,FILAGO,PO0160980R0009,2011-08-30,202.836,soggiacenza statica,38.85,163.986,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
738,BG,FILAGO,PO0160980R0009,2011-09-30,202.836,soggiacenza statica,38.2,164.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
739,BG,FILAGO,PO0160980R0009,2011-10-26,202.836,soggiacenza statica,39.5,163.336,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
740,BG,FILAGO,PO0160980R0009,2011-11-23,202.836,soggiacenza statica,39.8,163.036,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
741,BG,FILAGO,PO0160980R0009,2011-12-30,202.836,soggiacenza statica,36.6,166.236,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
742,BG,FILAGO,PO0160980R0009,2012-01-26,202.836,soggiacenza statica,39.1,163.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
743,BG,FILAGO,PO0160980R0009,2012-02-28,202.836,soggiacenza statica,38.9,163.936,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
744,BG,FILAGO,PO0160980R0009,2012-03-30,202.836,soggiacenza statica,46.8,156.036,162.916,164.936,2.0200000000000102,159.88599999999997,167.966,OUTLIER,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
745,BG,FILAGO,PO0160980R0009,2012-04-30,202.836,soggiacenza statica,44.2,158.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966,OUTLIER,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
746,BG,FILAGO,PO0160980R0009,2012-05-10,202.836,soggiacenza statica,42.7,160.136,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
747,BG,FILAGO,PO0160980R0009,2012-06-30,202.836,soggiacenza statica,43.8,159.036,162.916,164.936,2.0200000000000102,159.88599999999997,167.966,OUTLIER,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
748,BG,FILAGO,PO0160980R0009,2012-07-19,202.836,soggiacenza statica,40.1,162.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
749,BG,FILAGO,PO0160980R0009,2012-08-30,202.836,soggiacenza statica,38.6,164.236,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
750,BG,FILAGO,PO0160980R0009,2012-09-20,202.836,soggiacenza statica,38.6,164.236,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
751,BG,FILAGO,PO0160980R0009,2012-10-30,202.836,soggiacenza statica,40.4,162.436,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
752,BG,FILAGO,PO0160980R0009,2012-11-30,202.836,soggiacenza statica,39.2,163.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
753,BG,FILAGO,PO0160980R0009,2012-12-31,202.836,soggiacenza statica,38.9,163.936,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
754,BG,FILAGO,PO0160980R0009,2013-01-30,202.836,soggiacenza statica,38.2,164.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
755,BG,FILAGO,PO0160980R0009,2013-02-28,202.836,soggiacenza statica,38.9,163.936,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
756,BG,FILAGO,PO0160980R0009,2013-03-29,202.836,soggiacenza statica,38.1,164.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
757,BG,FILAGO,PO0160980R0009,2013-04-23,202.836,soggiacenza statica,37.9,164.936,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
758,BG,FILAGO,PO0160980R0009,2013-05-21,202.836,soggiacenza statica,36.5,166.336,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
759,BG,FILAGO,PO0160980R0009,2013-06-17,202.836,soggiacenza statica,36.8,166.036,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
760,BG,FILAGO,PO0160980R0009,2013-07-30,202.836,soggiacenza statica,37.1,165.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
761,BG,FILAGO,PO0160980R0009,2013-08-26,202.836,soggiacenza statica,37.3,165.536,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
762,BG,FILAGO,PO0160980R0009,2013-09-19,202.836,soggiacenza statica,37.9,164.936,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
763,BG,FILAGO,PO0160980R0009,2013-10-15,202.836,soggiacenza statica,38.1,164.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
764,BG,FILAGO,PO0160980R0009,2013-11-06,202.836,soggiacenza statica,38.69,164.146,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
765,BG,FILAGO,PO0160980R0009,2013-12-19,202.836,soggiacenza statica,38.3,164.536,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
766,BG,FILAGO,PO0160980R0009,2014-01-31,202.836,soggiacenza statica,38.1,164.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
767,BG,FILAGO,PO0160980R0009,2014-02-28,202.836,soggiacenza statica,38.0,164.836,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
768,BG,FILAGO,PO0160980R0009,2014-03-28,202.836,soggiacenza statica,34.12,168.716,162.916,164.936,2.0200000000000102,159.88599999999997,167.966,OUTLIER,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
769,BG,FILAGO,PO0160980R0009,2014-04-29,202.836,soggiacenza statica,35.23,167.606,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
770,BG,FILAGO,PO0160980R0009,2014-05-30,202.836,soggiacenza statica,35.94,166.896,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
771,BG,FILAGO,PO0160980R0009,2014-06-18,202.836,soggiacenza statica,36.52,166.316,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
772,BG,FILAGO,PO0160980R0009,2014-07-30,202.836,soggiacenza statica,35.82,167.016,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
773,BG,FILAGO,PO0160980R0009,2014-08-29,202.836,soggiacenza statica,35.33,167.506,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
774,BG,FILAGO,PO0160980R0009,2014-09-15,202.836,soggiacenza statica,35.64,167.196,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
775,BG,FILAGO,PO0160980R0009,2014-10-14,202.836,soggiacenza statica,35.2,167.636,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
776,BG,FILAGO,PO0160980R0009,2014-11-17,202.836,soggiacenza statica,35.05,167.786,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
777,BG,FILAGO,PO0160980R0009,2014-12-23,202.836,soggiacenza statica,35.92,166.916,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
778,BG,FILAGO,PO0160980R0009,2015-01-30,202.836,soggiacenza statica,36.1,166.736,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
779,BG,FILAGO,PO0160980R0009,2015-02-20,202.836,soggiacenza statica,36.32,166.516,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
780,BG,FILAGO,PO0160980R0009,2015-03-16,202.836,soggiacenza statica,37.21,165.626,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
781,BG,FILAGO,PO0160980R0009,2015-04-15,202.836,soggiacenza statica,38.84,163.996,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
782,BG,FILAGO,PO0160980R0009,2015-05-12,202.836,soggiacenza statica,38.98,163.856,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
783,BG,FILAGO,PO0160980R0009,2015-06-12,202.836,soggiacenza statica,39.01,163.826,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
784,BG,FILAGO,PO0160980R0009,2015-07-10,202.836,soggiacenza statica,39.12,163.716,162.916,164.936,2.0200000000000102,159.88599999999997,167.966, ,37.9,39.92,,,,,,,,,,,,,,,,,,,,,,,,,,
