,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
348,MI,MELEGNANO,PO015140NR0109,2020-08-01,90.347,soggiacenza statica,8.52458064516129,81.81541935483871,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,MI,MELEGNANO,PO015140NR0109,2020-09-01,90.347,soggiacenza statica,8.633066666666666,81.70693333333335,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,MI,MELEGNANO,PO015140NR0109,2020-10-01,90.347,soggiacenza statica,8.741033333333332,81.59896666666667,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,MI,MELEGNANO,PO015140NR0109,2020-11-01,90.347,soggiacenza statica,8.694666666666667,81.64533333333331,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,MI,MELEGNANO,PO015140NR0109,2021-03-02,90.347,soggiacenza statica,7.31,83.037,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,MI,MELEGNANO,PO015140NR0109,2021-04-19,90.347,soggiacenza statica,8.61,81.737,7.830362903225806,8.58329435483871,81.7567056451613,82.51138709677421,0.7546814516129103,80.62468346774193,83.64340927419357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,MI,MILANO,PO015146NU1378,2012-01-01,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,MI,MILANO,PO015146NU1378,2012-02-01,111.174,soggiacenza statica,9.3,101.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,MI,MILANO,PO015146NU1378,2012-03-01,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,MI,MILANO,PO015146NU1378,2012-04-01,111.174,soggiacenza statica,9.65,101.524,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,MI,MILANO,PO015146NU1378,2012-05-01,111.174,soggiacenza statica,9.65,101.524,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,MI,MILANO,PO015146NU1378,2012-06-19,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,MI,MILANO,PO015146NU1378,2012-09-19,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,MI,MILANO,PO015146NU1378,2012-10-19,111.174,soggiacenza statica,9.4,101.774,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,MI,MILANO,PO015146NU1378,2012-11-19,111.174,soggiacenza statica,9.35,101.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,MI,MILANO,PO015146NU1378,2012-12-16,111.174,soggiacenza statica,9.45,101.724,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,MI,MILANO,PO015146NU1378,2013-01-11,111.174,soggiacenza statica,9.1,102.074,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,MI,MILANO,PO015146NU1378,2013-02-11,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,MI,MILANO,PO015146NU1378,2013-03-11,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,MI,MILANO,PO015146NU1378,2013-04-11,111.174,soggiacenza statica,8.9,102.274,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,MI,MILANO,PO015146NU1378,2013-05-30,111.174,soggiacenza statica,8.7,102.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,MI,MILANO,PO015146NU1378,2013-06-25,111.174,soggiacenza statica,8.4,102.774,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,MI,MILANO,PO015146NU1378,2013-07-20,111.174,soggiacenza statica,8.35,102.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,MI,MILANO,PO015146NU1378,2013-08-30,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,MI,MILANO,PO015146NU1378,2013-09-01,111.174,soggiacenza statica,8.35,102.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,MI,MILANO,PO015146NU1378,2013-10-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,MI,MILANO,PO015146NU1378,2013-11-01,111.174,soggiacenza statica,8.7,102.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,MI,MILANO,PO015146NU1378,2013-12-01,111.174,soggiacenza statica,9.0,102.174,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,MI,MILANO,PO015146NU1378,2014-01-01,111.174,soggiacenza statica,8.7,102.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,MI,MILANO,PO015146NU1378,2014-02-01,111.174,soggiacenza statica,7.6,103.574,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,MI,MILANO,PO015146NU1378,2014-03-01,111.174,soggiacenza statica,8.2,102.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,MI,MILANO,PO015146NU1378,2014-04-01,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,MI,MILANO,PO015146NU1378,2014-05-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,MI,MILANO,PO015146NU1378,2014-06-01,111.174,soggiacenza statica,8.35,102.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,MI,MILANO,PO015146NU1378,2014-07-01,111.174,soggiacenza statica,8.4,102.774,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,MI,MILANO,PO015146NU1378,2014-08-01,111.174,soggiacenza statica,8.0,103.174,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,MI,MILANO,PO015146NU1378,2014-09-01,111.174,soggiacenza statica,8.35,102.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,MI,MILANO,PO015146NU1378,2014-10-01,111.174,soggiacenza statica,8.15,103.024,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,MI,MILANO,PO015146NU1378,2014-11-01,111.174,soggiacenza statica,8.55,102.624,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,MI,MILANO,PO015146NU1378,2014-12-01,111.174,soggiacenza statica,8.1,103.074,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,MI,MILANO,PO015146NU1378,2015-01-07,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,MI,MILANO,PO015146NU1378,2015-02-01,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,MI,MILANO,PO015146NU1378,2015-03-01,111.174,soggiacenza statica,7.7,103.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,MI,MILANO,PO015146NU1378,2015-04-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,MI,MILANO,PO015146NU1378,2015-05-21,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,MI,MILANO,PO015146NU1378,2015-06-09,111.174,soggiacenza statica,7.7,103.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,MI,MILANO,PO015146NU1378,2015-07-01,111.174,soggiacenza statica,9.0,102.174,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,MI,MILANO,PO015146NU1378,2015-08-01,111.174,soggiacenza statica,8.1,103.074,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,MI,MILANO,PO015146NU1378,2015-09-01,111.174,soggiacenza statica,8.2,102.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,MI,MILANO,PO015146NU1378,2015-10-19,111.174,soggiacenza statica,8.0,103.174,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,MI,MILANO,PO015146NU1378,2015-11-16,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,MI,MILANO,PO015146NU1378,2015-12-01,111.174,soggiacenza statica,8.3,102.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,MI,MILANO,PO015146NU1378,2016-01-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,MI,MILANO,PO015146NU1378,2016-02-01,111.174,soggiacenza statica,8.6,102.574,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,MI,MILANO,PO015146NU1378,2016-03-01,111.174,soggiacenza statica,8.9,102.274,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,MI,MILANO,PO015146NU1378,2016-05-01,111.174,soggiacenza statica,8.85,102.324,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,MI,MILANO,PO015146NU1378,2016-06-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,MI,MILANO,PO015146NU1378,2016-07-01,111.174,soggiacenza statica,9.0,102.174,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,MI,MILANO,PO015146NU1378,2016-08-01,111.174,soggiacenza statica,8.25,102.924,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,MI,MILANO,PO015146NU1378,2016-09-01,111.174,soggiacenza statica,8.5,102.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,MI,MILANO,PO015146NU1378,2016-11-01,111.174,soggiacenza statica,8.7,102.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,MI,MILANO,PO015146NU1378,2017-03-20,111.174,soggiacenza statica,9.22,101.954,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,MI,MILANO,PO015146NU1378,2017-04-29,111.174,soggiacenza statica,9.2,101.974,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,MI,MILANO,PO015146NU1378,2017-05-16,111.174,soggiacenza statica,9.04,102.134,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,MI,MILANO,PO015146NU1378,2017-06-19,111.174,soggiacenza statica,9.36,101.814,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,MI,MILANO,PO015146NU1378,2017-07-21,111.174,soggiacenza statica,9.43,101.744,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,MI,MILANO,PO015146NU1378,2017-09-07,111.174,soggiacenza statica,9.5,101.674,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,MI,MILANO,PO015146NU1378,2017-10-12,111.174,soggiacenza statica,5.58,105.594,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,MI,MILANO,PO015146NU1378,2017-11-10,111.174,soggiacenza statica,9.17,102.004,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,MI,MILANO,PO015146NU1378,2017-12-14,111.174,soggiacenza statica,9.26,101.914,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,MI,MILANO,PO015146NU1378,2018-01-30,111.174,soggiacenza statica,9.25,101.924,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,MI,MILANO,PO015146NU1378,2018-02-21,111.174,soggiacenza statica,9.38,101.794,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,MI,MILANO,PO015146NU1378,2018-03-16,111.174,soggiacenza statica,9.36,101.814,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,MI,MILANO,PO015146NU1378,2018-04-23,111.174,soggiacenza statica,9.3,101.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,MI,MILANO,PO015146NU1378,2018-05-22,111.174,soggiacenza statica,9.24,101.934,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,MI,MILANO,PO015146NU1378,2018-06-13,111.174,soggiacenza statica,9.18,101.994,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,MI,MILANO,PO015146NU1378,2018-09-22,111.174,soggiacenza statica,9.08,102.094,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,MI,MILANO,PO015146NU1378,2018-10-25,111.174,soggiacenza statica,9.35,101.824,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,MI,MILANO,PO015146NU1378,2019-01-08,111.174,soggiacenza statica,9.1,102.074,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,MI,MILANO,PO015146NU1378,2019-02-28,111.174,soggiacenza statica,9.3,101.874,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,MI,MILANO,PO015146NU1378,2019-03-25,111.174,soggiacenza statica,9.87,101.304,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,MI,MILANO,PO015146NU1378,2019-04-12,111.174,soggiacenza statica,9.7,101.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,MI,MILANO,PO015146NU1378,2019-05-25,111.174,soggiacenza statica,9.7,101.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,MI,MILANO,PO015146NU1378,2019-06-13,111.174,soggiacenza statica,9.7,101.474,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,MI,MILANO,PO015146NU1378,2019-09-13,111.174,soggiacenza statica,9.62,101.554,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,MI,MILANO,PO015146NU1378,2019-10-15,111.174,soggiacenza statica,9.8,101.374,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,MI,MILANO,PO015146NU1378,2019-11-15,111.174,soggiacenza statica,5.94,105.234,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,MI,MILANO,PO015146NU1378,2019-12-31,111.174,soggiacenza statica,8.8,102.374,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,MI,MILANO,PO015146NU1378,2020-03-24,111.174,soggiacenza statica,9.6,101.574,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,MI,MILANO,PO015146NU1378,2020-07-07,111.174,soggiacenza statica,9.1,102.074,8.35,9.27,101.904,102.824,0.9200000000000017,100.524,104.20400000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,MI,MILANO,PO015146NU1379,2008-01-01,103.009,soggiacenza statica,4.3,98.709,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,MI,MILANO,PO015146NU1379,2008-02-01,103.009,soggiacenza statica,4.3,98.709,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,MI,MILANO,PO015146NU1379,2008-03-01,103.009,soggiacenza statica,4.3,98.709,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,MI,MILANO,PO015146NU1379,2008-04-01,103.009,soggiacenza statica,4.4,98.609,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,MI,MILANO,PO015146NU1379,2008-05-01,103.009,soggiacenza statica,4.45,98.559,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,MI,MILANO,PO015146NU1379,2008-06-01,103.009,soggiacenza statica,4.1,98.909,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,MI,MILANO,PO015146NU1379,2008-07-01,103.009,soggiacenza statica,3.8,99.209,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,MI,MILANO,PO015146NU1379,2008-08-01,103.009,soggiacenza statica,3.4,99.609,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,MI,MILANO,PO015146NU1379,2008-09-01,103.009,soggiacenza statica,3.7,99.309,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,MI,MILANO,PO015146NU1379,2008-10-01,103.009,soggiacenza statica,4.1,98.909,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,MI,MILANO,PO015146NU1379,2008-11-01,103.009,soggiacenza statica,4.2,98.809,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,MI,MILANO,PO015146NU1379,2008-12-01,103.009,soggiacenza statica,3.8,99.209,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,MI,MILANO,PO015146NU1379,2009-01-01,103.009,soggiacenza statica,3.7,99.309,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,MI,MILANO,PO015146NU1379,2009-02-01,103.009,soggiacenza statica,3.6,99.409,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,MI,MILANO,PO015146NU1379,2009-03-01,103.009,soggiacenza statica,3.75,99.259,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,MI,MILANO,PO015146NU1379,2009-04-01,103.009,soggiacenza statica,3.9,99.109,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,MI,MILANO,PO015146NU1379,2009-05-01,103.009,soggiacenza statica,3.5,99.509,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,MI,MILANO,PO015146NU1379,2009-06-01,103.009,soggiacenza statica,3.5,99.509,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,MI,MILANO,PO015146NU1379,2009-07-01,103.009,soggiacenza statica,3.1,99.909,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,MI,MILANO,PO015146NU1379,2009-08-01,103.009,soggiacenza statica,3.1,99.909,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,MI,MILANO,PO015146NU1379,2009-09-01,103.009,soggiacenza statica,3.4,99.609,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,MI,MILANO,PO015146NU1379,2009-10-01,103.009,soggiacenza statica,3.8,99.209,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,MI,MILANO,PO015146NU1379,2009-11-01,103.009,soggiacenza statica,3.8,99.209,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,MI,MILANO,PO015146NU1379,2009-12-01,103.009,soggiacenza statica,3.8,99.209,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,MI,MILANO,PO015146NU1379,2010-04-03,103.009,soggiacenza statica,3.5,99.509,3.2575,3.8,99.209,99.7515,0.5424999999999898,98.39525000000002,100.56524999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
