,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.]
1427,LC,CASATENOVO,PO0970160R0102,2012-09-27,305.931,28.7,277.231
1428,LC,CASATENOVO,PO0970160R0102,2012-10-30,305.931,21.48,284.451
1429,LC,CASATENOVO,PO0970160R0102,2012-11-29,305.931,16.75,289.181
1430,LC,CASATENOVO,PO0970160R0102,2012-12-19,305.931,17.8,288.131
1431,LC,CASATENOVO,PO0970160R0102,2013-01-23,305.931,20.1,285.831
1432,LC,CASATENOVO,PO0970160R0102,2013-02-28,305.931,17.6,288.331
1433,LC,CASATENOVO,PO0970160R0102,2013-03-25,305.931,13.9,292.031
1434,LC,CASATENOVO,PO0970160R0102,2013-04-24,305.931,13.22,292.711
1435,LC,CASATENOVO,PO0970160R0102,2013-05-29,305.931,11.28,294.651
1436,LC,CASATENOVO,PO0970160R0102,2013-06-27,305.931,15.7,290.231
1437,LC,CASATENOVO,PO0970160R0102,2013-07-31,305.931,49.95,255.981
1438,LC,CASATENOVO,PO0970160R0102,2013-08-28,305.931,29.76,276.171
1439,LC,CASATENOVO,PO0970160R0102,2013-09-27,305.931,26.1,279.831
1440,LC,CASATENOVO,PO0970160R0102,2013-10-30,305.931,19.7,286.231
1441,LC,CASATENOVO,PO0970160R0102,2013-11-27,305.931,17.5,288.431
1442,LC,CASATENOVO,PO0970160R0102,2013-12-12,305.931,19.16,286.771
1443,LC,CASATENOVO,PO0970160R0102,2014-01-28,305.931,12.85,293.081
1444,LC,CASATENOVO,PO0970160R0102,2014-02-14,305.931,11.7,294.231
1445,LC,CASATENOVO,PO0970160R0102,2014-03-18,305.931,12.85,293.081
1446,LC,CASATENOVO,PO0970160R0102,2014-04-30,305.931,11.7,294.231
1447,LC,CASATENOVO,PO0970160R0102,2014-05-31,305.931,18.5,287.431
1448,LC,CASATENOVO,PO0970160R0102,2014-06-23,305.931,22.5,283.431
1449,LC,CASATENOVO,PO0970160R0102,2014-07-21,305.931,15.9,290.031
1450,LC,CASATENOVO,PO0970160R0102,2014-08-27,305.931,15.5,290.431
1451,LC,CASATENOVO,PO0970160R0102,2014-09-30,305.931,23.13,282.801
1452,LC,CASATENOVO,PO0970160R0102,2014-10-31,305.931,12.05,293.881
1453,LC,CASATENOVO,PO0970160R0102,2014-11-05,305.931,16.95,288.981
1454,LC,CASATENOVO,PO0970160R0102,2014-12-29,305.931,16.6,289.331
1455,LC,CASATENOVO,PO0970160R0102,2015-03-23,305.931,15.6,290.331
1456,LC,CASATENOVO,PO0970160R0102,2015-04-14,305.931,19.7,286.231
1457,LC,CASATENOVO,PO0970160R0102,2015-05-19,305.931,28.7,277.231
1458,LC,CASATENOVO,PO0970160R0102,2015-06-03,305.931,35.4,270.531
1459,LC,CASATENOVO,PO0970160R0102,2015-07-01,305.931,28.5,277.431
1460,LC,CASATENOVO,PO0970160R0102,2015-08-06,305.931,41.6,264.331
1461,LC,CASATENOVO,PO0970160R0102,2015-09-30,305.931,30.2,275.731
1462,LC,CASATENOVO,PO0970160R0102,2015-10-14,305.931,22.8,283.131
1463,LC,CASATENOVO,PO0970160R0102,2015-11-03,305.931,21.68,284.251
1464,LC,CASATENOVO,PO0970160R0102,2015-12-15,305.931,36.0,269.931
1465,LC,CASATENOVO,PO0970160R0102,2016-01-25,305.931,21.57,284.361
1466,LC,CASATENOVO,PO0970160R0102,2016-02-09,305.931,24.8,281.131
1467,LC,CASATENOVO,PO0970160R0102,2016-05-03,305.931,24.6,281.331
1468,LC,CASATENOVO,PO0970160R0102,2016-11-21,305.931,19.5,286.431
1469,LC,CASATENOVO,PO0970160R0102,2017-05-03,305.931,18.9,287.031
1470,LC,CASATENOVO,PO0970160R0102,2017-07-12,305.931,27.78,278.151
1471,LC,CASATENOVO,PO0970160R0102,2017-11-15,305.931,19.3,286.631
1472,LC,CASATENOVO,PO0970160R0102,2018-02-23,305.931,17.93,288.001
1473,LC,CASATENOVO,PO0970160R0102,2018-05-15,305.931,17.1,288.831
1474,LC,CASATENOVO,PO0970160R0102,2018-07-11,305.931,24.3,281.631
1475,LC,CASATENOVO,PO0970160R0102,2018-11-15,305.931,17.23,288.701
1476,LC,CASATENOVO,PO0970160R0102,2019-02-28,305.931,19.0,286.931
1477,LC,CASATENOVO,PO0970160R0102,2019-05-13,305.931,18.03,287.901
1478,LC,CASATENOVO,PO0970160R0102,2019-07-09,305.931,20.05,285.881
1479,LC,CASATENOVO,PO0970160R0102,2019-10-16,305.931,20.7,285.231
1480,LC,CASATENOVO,PO0970160R0102,2020-03-03,305.931,21.2,284.731
1481,LC,CASATENOVO,PO0970160R0102,2020-06-16,305.931,15.63,290.301
1482,LC,CASATENOVO,PO0970160R0102,2020-09-30,305.931,21.21,284.721
1483,LC,CASATENOVO,PO0970160R0102,2020-12-18,305.931,17.01,288.921
1484,LC,CASATENOVO,PO0970160R0102,2021-01-21,305.931,15.3,290.631
1485,LC,COSTA MASNAGA,PO0970260U0001,2014-02-25,254.0,28.78,225.22
1486,LC,COSTA MASNAGA,PO0970260U0001,2014-03-18,254.0,29.08,224.92
1487,LC,COSTA MASNAGA,PO0970260U0001,2014-04-30,254.0,29.07,224.93
1488,LC,COSTA MASNAGA,PO0970260U0001,2014-05-31,254.0,29.19,224.81
1489,LC,COSTA MASNAGA,PO0970260U0001,2014-06-24,254.0,29.47,224.53
1490,LC,COSTA MASNAGA,PO0970260U0001,2014-07-21,254.0,29.01,224.99
1491,LC,COSTA MASNAGA,PO0970260U0001,2014-08-27,254.0,28.51,225.49
1492,LC,COSTA MASNAGA,PO0970260U0001,2014-09-29,254.0,29.2,224.8
1493,LC,COSTA MASNAGA,PO0970260U0001,2014-10-31,254.0,29.35,224.65
1494,LC,COSTA MASNAGA,PO0970260U0001,2014-11-28,254.0,28.81,225.19
1495,LC,COSTA MASNAGA,PO0970260U0001,2014-12-22,254.0,28.51,225.49
1496,LC,COSTA MASNAGA,PO0970260U0001,2015-01-31,254.0,28.59,225.41
1497,LC,COSTA MASNAGA,PO0970260U0001,2015-02-28,254.0,29.35,224.65
1498,LC,COSTA MASNAGA,PO0970260U0001,2015-03-31,254.0,28.86,225.14
1499,LC,COSTA MASNAGA,PO0970260U0001,2015-04-17,254.0,28.4,225.6
1500,LC,COSTA MASNAGA,PO0970260U0001,2015-05-10,254.0,28.53,225.47
1501,LC,COSTA MASNAGA,PO0970260U0001,2015-06-29,254.0,28.62,225.38
1502,LC,COSTA MASNAGA,PO0970260U0001,2015-07-28,254.0,29.11,224.89
1503,LC,COSTA MASNAGA,PO0970260U0001,2015-08-28,254.0,29.07,224.93
1504,LC,COSTA MASNAGA,PO0970260U0001,2015-09-25,254.0,29.53,224.47
1505,LC,COSTA MASNAGA,PO0970260U0001,2015-10-22,254.0,28.58,225.42
1506,LC,COSTA MASNAGA,PO0970260U0001,2015-11-26,254.0,28.56,225.44
1507,LC,COSTA MASNAGA,PO0970260U0001,2015-12-09,254.0,29.48,224.52
1508,LC,COSTA MASNAGA,PO0970260U0001,2016-01-01,254.0,29.59,224.41
1509,LC,COSTA MASNAGA,PO0970260U0001,2016-02-01,254.0,29.89,224.11
1510,LC,COSTA MASNAGA,PO0970260U0001,2016-03-30,254.0,28.53,225.47
1511,LC,COSTA MASNAGA,PO0970260U0001,2016-04-01,254.0,28.52,225.48
1512,LC,COSTA MASNAGA,PO0970260U0001,2016-05-01,254.0,29.51,224.49
1513,LC,COSTA MASNAGA,PO0970260U0001,2016-06-01,254.0,29.67,224.33
1514,LC,COSTA MASNAGA,PO0970260U0001,2016-07-01,254.0,29.41,224.59
1515,LC,COSTA MASNAGA,PO0970260U0001,2016-08-01,254.0,29.52,224.48
1516,LC,COSTA MASNAGA,PO0970260U0001,2016-09-01,254.0,32.49,221.51
1517,LC,COSTA MASNAGA,PO0970260U0001,2016-10-30,254.0,33.45,220.55
1518,LC,COSTA MASNAGA,PO0970260U0001,2016-11-01,254.0,33.39,220.61
1519,LC,COSTA MASNAGA,PO0970260U0001,2016-12-30,254.0,30.16,223.84
1520,LC,COSTA MASNAGA,PO0970260U0001,2017-01-01,254.0,30.02,223.98
1521,LC,COSTA MASNAGA,PO0970260U0001,2017-02-01,254.0,33.06,220.94
1522,LC,COSTA MASNAGA,PO0970260U0001,2017-03-01,254.0,33.7,220.3
1523,LC,COSTA MASNAGA,PO0970260U0001,2017-04-01,254.0,32.82,221.18
1524,LC,COSTA MASNAGA,PO0970260U0001,2017-05-01,254.0,33.35,220.65
1525,LC,COSTA MASNAGA,PO0970260U0001,2017-06-01,254.0,34.21,219.79
1526,LC,COSTA MASNAGA,PO0970260U0001,2017-07-01,254.0,34.63,219.37
1527,LC,COSTA MASNAGA,PO0970260U0001,2017-08-31,254.0,33.66,220.34
1528,LC,COSTA MASNAGA,PO0970260U0001,2017-09-25,254.0,31.15,222.85
1529,LC,COSTA MASNAGA,PO0970260U0001,2017-10-31,254.0,31.4,222.6
1530,LC,COSTA MASNAGA,PO0970260U0001,2017-11-30,254.0,31.49,222.51
1531,LC,COSTA MASNAGA,PO0970260U0001,2017-12-31,254.0,31.46,222.54
1532,LC,COSTA MASNAGA,PO0970260U0001,2018-01-31,254.0,31.26,222.74
1533,LC,COSTA MASNAGA,PO0970260U0001,2018-02-27,254.0,31.29,222.71
