,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
528,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2011-10-31,81.471,soggiacenza statica,5.2,76.271,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2011-11-24,81.471,soggiacenza statica,5.5,75.971,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2011-12-29,81.471,soggiacenza statica,5.5,75.971,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-01-30,81.471,soggiacenza statica,5.9,75.571,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-02-22,81.471,soggiacenza statica,6.0,75.471,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-03-28,81.471,soggiacenza statica,6.1,75.371,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-04-26,81.471,soggiacenza statica,6.2,75.271,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-05-10,81.471,soggiacenza statica,6.2,75.271,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-06-20,81.471,soggiacenza statica,5.8,75.671,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-07-30,81.471,soggiacenza statica,6.0,75.471,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-08-28,81.471,soggiacenza statica,5.5,75.971,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-09-20,81.471,soggiacenza statica,5.5,75.971,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-10-18,81.471,soggiacenza statica,5.5,75.971,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-11-07,81.471,soggiacenza statica,5.65,75.821,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2012-12-20,81.471,soggiacenza statica,5.65,75.821,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-01-24,81.471,soggiacenza statica,5.8,75.671,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-02-26,81.471,soggiacenza statica,5.9,75.571,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-03-20,81.471,soggiacenza statica,5.9,75.571,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-04-20,81.471,soggiacenza statica,5.85,75.621,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-05-20,81.471,soggiacenza statica,5.8,75.671,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-06-13,81.471,soggiacenza statica,5.8,75.671,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-07-15,81.471,soggiacenza statica,5.6,75.871,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-08-20,81.471,soggiacenza statica,5.35,76.121,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-09-23,81.471,soggiacenza statica,5.4,76.071,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-10-23,81.471,soggiacenza statica,5.4,76.071,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-11-20,81.471,soggiacenza statica,6.3,75.171,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PV,SANT'ALESSIO CON VIALONE,PO0181410U0001,2013-12-17,81.471,soggiacenza statica,6.2,75.271,5.5,6.1,75.371,75.971,0.6000000000000085,74.47099999999998,76.87100000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
