,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
472,MI,NERVIANO,PO0151540U0065,2015-07-01,166.55,soggiacenza statica,8.41,158.14,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
473,MI,NERVIANO,PO0151540U0065,2015-09-01,166.55,soggiacenza statica,8.06,158.49,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
474,MI,NERVIANO,PO0151540U0065,2015-10-01,166.55,soggiacenza statica,8.5,158.05,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
475,MI,NERVIANO,PO0151540U0065,2015-11-01,166.55,soggiacenza statica,8.97,157.58,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
476,MI,NERVIANO,PO0151540U0065,2015-12-01,166.55,soggiacenza statica,9.36,157.19,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
477,MI,NERVIANO,PO0151540U0065,2016-01-01,166.55,soggiacenza statica,9.72,156.83,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
478,MI,NERVIANO,PO0151540U0065,2016-02-01,166.55,soggiacenza statica,9.99,156.56,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
479,MI,NERVIANO,PO0151540U0065,2016-03-01,166.55,soggiacenza statica,10.02,156.53,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
480,MI,NERVIANO,PO0151540U0065,2016-04-01,166.55,soggiacenza statica,10.04,156.51,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
481,MI,NERVIANO,PO0151540U0065,2016-05-01,166.55,soggiacenza statica,9.73,156.82,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
482,MI,NERVIANO,PO0151540U0065,2016-06-01,166.55,soggiacenza statica,9.7,156.85,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
483,MI,NERVIANO,PO0151540U0065,2016-08-01,166.55,soggiacenza statica,8.94,157.61,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
484,MI,NERVIANO,PO0151540U0065,2016-09-01,166.55,soggiacenza statica,9.15,157.4,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
485,MI,NERVIANO,PO0151540U0065,2016-10-01,166.55,soggiacenza statica,9.85,156.7,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
486,MI,NERVIANO,PO0151540U0065,2016-11-01,166.55,soggiacenza statica,9.7,156.85,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
487,MI,NERVIANO,PO0151540U0065,2016-12-01,166.55,soggiacenza statica,9.73,156.82,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
488,MI,NERVIANO,PO0151540U0065,2017-01-01,166.55,soggiacenza statica,9.54,157.01,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
489,MI,NERVIANO,PO0151540U0065,2017-02-01,166.55,soggiacenza statica,9.72,156.83,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
490,MI,NERVIANO,PO0151540U0065,2017-03-01,166.55,soggiacenza statica,10.58,155.97,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
491,MI,NERVIANO,PO0151540U0065,2017-04-01,166.55,soggiacenza statica,11.2,155.35,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
492,MI,NERVIANO,PO0151540U0065,2017-05-01,166.55,soggiacenza statica,10.78,155.77,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
493,MI,NERVIANO,PO0151540U0065,2017-06-01,166.55,soggiacenza statica,10.86,155.69,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
494,MI,NERVIANO,PO0151540U0065,2017-07-01,166.55,soggiacenza statica,10.76,155.79,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
495,MI,NERVIANO,PO0151540U0065,2017-08-01,166.55,soggiacenza statica,10.62,155.93,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
496,MI,NERVIANO,PO0151540U0065,2017-09-01,166.55,soggiacenza statica,9.84,156.71,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
497,MI,NERVIANO,PO0151540U0065,2017-10-01,166.55,soggiacenza statica,9.99,156.56,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
498,MI,NERVIANO,PO0151540U0065,2017-11-01,166.55,soggiacenza statica,10.04,156.51,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
499,MI,NERVIANO,PO0151540U0065,2017-12-01,166.55,soggiacenza statica,10.18,156.37,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
500,MI,NERVIANO,PO0151540U0065,2018-01-01,166.55,soggiacenza statica,12.3,154.25,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
501,MI,NERVIANO,PO0151540U0065,2018-02-01,166.55,soggiacenza statica,11.64,154.91,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
502,MI,NERVIANO,PO0151540U0065,2018-03-01,166.55,soggiacenza statica,11.48,155.07,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
503,MI,NERVIANO,PO0151540U0065,2018-04-01,166.55,soggiacenza statica,11.15,155.4,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
504,MI,NERVIANO,PO0151540U0065,2018-05-01,166.55,soggiacenza statica,11.34,155.21,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
505,MI,NERVIANO,PO0151540U0065,2018-08-01,166.55,soggiacenza statica,11.12,155.43,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
506,MI,NERVIANO,PO0151540U0065,2018-11-01,166.55,soggiacenza statica,11.43,155.12,9.844999999999999,11.875,154.675,156.70499999999998,2.0299999999999727,151.63000000000005,159.74999999999994,,,,,,,,,
507,MI,PADERNO DUGNANO,PO0151660U0020,2016-02-01,172.01,soggiacenza statica,22.83,149.18,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
508,MI,PADERNO DUGNANO,PO0151660U0020,2016-04-01,172.01,soggiacenza statica,21.54,150.47,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
509,MI,PADERNO DUGNANO,PO0151660U0020,2016-05-01,172.01,soggiacenza statica,23.49,148.52,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
510,MI,PADERNO DUGNANO,PO0151660U0020,2016-06-01,172.01,soggiacenza statica,21.31,150.7,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
511,MI,PADERNO DUGNANO,PO0151660U0020,2016-08-01,172.01,soggiacenza statica,20.56,151.45,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
512,MI,PADERNO DUGNANO,PO0151660U0020,2016-09-01,172.01,soggiacenza statica,20.71,151.3,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
513,MI,PADERNO DUGNANO,PO0151660U0020,2016-10-01,172.01,soggiacenza statica,20.83,151.18,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
514,MI,PADERNO DUGNANO,PO0151660U0020,2016-11-01,172.01,soggiacenza statica,21.55,150.46,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
515,MI,PADERNO DUGNANO,PO0151660U0020,2016-12-01,172.01,soggiacenza statica,21.95,150.06,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
516,MI,PADERNO DUGNANO,PO0151660U0020,2017-02-01,172.01,soggiacenza statica,23.73,148.28,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
517,MI,PADERNO DUGNANO,PO0151660U0020,2017-03-01,172.01,soggiacenza statica,23.79,148.22,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
518,MI,PADERNO DUGNANO,PO0151660U0020,2017-04-01,172.01,soggiacenza statica,24.58,147.43,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
519,MI,PADERNO DUGNANO,PO0151660U0020,2017-05-01,172.01,soggiacenza statica,24.64,147.37,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
520,MI,PADERNO DUGNANO,PO0151660U0020,2017-06-01,172.01,soggiacenza statica,24.43,147.58,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
521,MI,PADERNO DUGNANO,PO0151660U0020,2017-07-01,172.01,soggiacenza statica,25.58,146.43,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
522,MI,PADERNO DUGNANO,PO0151660U0020,2017-08-01,172.01,soggiacenza statica,25.01,147.0,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
523,MI,PADERNO DUGNANO,PO0151660U0020,2017-09-01,172.01,soggiacenza statica,25.08,146.93,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
524,MI,PADERNO DUGNANO,PO0151660U0020,2017-10-01,172.01,soggiacenza statica,24.98,147.03,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
525,MI,PADERNO DUGNANO,PO0151660U0020,2017-11-01,172.01,soggiacenza statica,26.43,145.58,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
526,MI,PADERNO DUGNANO,PO0151660U0020,2017-12-01,172.01,soggiacenza statica,26.31,145.7,22.169999999999998,25.1175,146.89249999999998,149.84,2.9475000000000193,142.47124999999994,154.26125000000002,,,,,,,,,
