,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42
480,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-06-15,23.443,soggiacenza statica,2.68,20.763,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-07-15,23.443,soggiacenza statica,2.46,20.983,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-08-15,23.443,soggiacenza statica,2.65,20.793,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-09-15,23.443,soggiacenza statica,2.63,20.813,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-10-15,23.443,soggiacenza statica,3.2,20.243,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-11-15,23.443,soggiacenza statica,3.25,20.193,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2007-12-15,23.443,soggiacenza statica,3.26,20.183,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-01-28,23.443,soggiacenza statica,3.41,20.033,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-02-26,23.443,soggiacenza statica,3.51,19.933,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-04-07,23.443,soggiacenza statica,3.67,19.773,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-05-21,23.443,soggiacenza statica,3.52,19.923,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-06-26,23.443,soggiacenza statica,3.2,20.243,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-07-23,23.443,soggiacenza statica,2.9,20.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-08-04,23.443,soggiacenza statica,2.85,20.593,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-09-08,23.443,soggiacenza statica,2.9,20.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-10-09,23.443,soggiacenza statica,3.05,20.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-11-06,23.443,soggiacenza statica,3.03,20.413,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2008-12-05,23.443,soggiacenza statica,2.22,21.223,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-01-15,23.443,soggiacenza statica,2.22,21.223,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-02-04,23.443,soggiacenza statica,1.4,22.043,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-03-11,23.443,soggiacenza statica,1.8,21.643,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-04-10,23.443,soggiacenza statica,1.71,21.733,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-05-05,23.443,soggiacenza statica,1.8,21.643,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-06-05,23.443,soggiacenza statica,2.22,21.223,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-07-15,23.443,soggiacenza statica,2.24,21.203,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-08-10,23.443,soggiacenza statica,2.3,21.143,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-09-07,23.443,soggiacenza statica,2.4,21.043,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-10-01,23.443,soggiacenza statica,2.8,20.643,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-11-11,23.443,soggiacenza statica,2.9,20.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2009-12-03,23.443,soggiacenza statica,3.2,20.243,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-01-11,23.443,soggiacenza statica,2.12,21.323,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-02-02,23.443,soggiacenza statica,2.71,20.733,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-03-16,23.443,soggiacenza statica,2.2,21.243,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-04-06,23.443,soggiacenza statica,2.49,20.953,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-05-10,23.443,soggiacenza statica,2.28,21.163,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-06-01,23.443,soggiacenza statica,2.38,21.063,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-07-09,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-08-12,23.443,soggiacenza statica,2.15,21.293,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-09-27,23.443,soggiacenza statica,1.94,21.503,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-10-04,23.443,soggiacenza statica,2.07,21.373,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-11-29,23.443,soggiacenza statica,1.32,22.123,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2010-12-27,23.443,soggiacenza statica,1.3,22.143,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-01-19,23.443,soggiacenza statica,1.73,21.713,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-02-09,23.443,soggiacenza statica,2.06,21.383,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-03-16,23.443,soggiacenza statica,1.76,21.683,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-04-19,23.443,soggiacenza statica,2.3,21.143,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-05-24,23.443,soggiacenza statica,2.32,21.123,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-06-21,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-07-18,23.443,soggiacenza statica,2.25,21.193,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-08-02,23.443,soggiacenza statica,2.28,21.163,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-09-08,23.443,soggiacenza statica,2.32,21.123,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-10-24,23.443,soggiacenza statica,2.92,20.523,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-11-29,23.443,soggiacenza statica,2.7,20.743,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2011-12-07,23.443,soggiacenza statica,2.85,20.593,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-01-20,23.443,soggiacenza statica,3.24,20.203,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-02-24,23.443,soggiacenza statica,3.34,20.103,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-03-08,23.443,soggiacenza statica,3.44,20.003,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-04-04,23.443,soggiacenza statica,3.55,19.893,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-05-07,23.443,soggiacenza statica,3.52,19.923,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-06-11,23.443,soggiacenza statica,3.3,20.143,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-07-23,23.443,soggiacenza statica,2.98,20.463,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-08-16,23.443,soggiacenza statica,2.9,20.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-09-05,23.443,soggiacenza statica,2.8,20.643,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-10-02,23.443,soggiacenza statica,3.22,20.223,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-11-13,23.443,soggiacenza statica,2.49,20.953,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2012-12-28,23.443,soggiacenza statica,2.7,20.743,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-01-16,23.443,soggiacenza statica,2.64,20.803,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-02-27,23.443,soggiacenza statica,1.9,21.543,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-03-07,23.443,soggiacenza statica,1.79,21.653,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-04-22,23.443,soggiacenza statica,1.73,21.713,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-05-03,23.443,soggiacenza statica,1.8,21.643,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-06-28,23.443,soggiacenza statica,2.0,21.443,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-07-24,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-08-12,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-09-25,23.443,soggiacenza statica,2.45,20.993,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-10-15,23.443,soggiacenza statica,2.5,20.943,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-11-27,23.443,soggiacenza statica,2.5,20.943,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2013-12-09,23.443,soggiacenza statica,2.7,20.743,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-01-27,23.443,soggiacenza statica,2.07,21.373,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-02-19,23.443,soggiacenza statica,2.06,21.383,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-03-26,23.443,soggiacenza statica,2.09,21.353,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-04-16,23.443,soggiacenza statica,2.39,21.053,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-05-26,23.443,soggiacenza statica,2.1,21.343,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-06-26,23.443,soggiacenza statica,2.04,21.403,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-07-11,23.443,soggiacenza statica,2.2,21.243,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-08-18,23.443,soggiacenza statica,2.43,21.013,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-09-16,23.443,soggiacenza statica,2.28,21.163,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-10-16,23.443,soggiacenza statica,2.24,21.203,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-11-27,23.443,soggiacenza statica,2.21,21.233,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2014-12-18,23.443,soggiacenza statica,1.7,21.743,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-01-26,23.443,soggiacenza statica,2.4,21.043,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-02-24,23.443,soggiacenza statica,2.05,21.393,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-03-17,23.443,soggiacenza statica,2.24,21.203,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-04-22,23.443,soggiacenza statica,2.61,20.833,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-05-25,23.443,soggiacenza statica,2.66,20.783,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-06-30,23.443,soggiacenza statica,2.75,20.693,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-07-23,23.443,soggiacenza statica,2.52,20.923,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-08-28,23.443,soggiacenza statica,2.82,20.623,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-09-25,23.443,soggiacenza statica,3.06,20.383,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-10-27,23.443,soggiacenza statica,3.26,20.183,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-11-17,23.443,soggiacenza statica,3.34,20.103,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2015-12-17,23.443,soggiacenza statica,3.48,19.963,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-01-28,23.443,soggiacenza statica,3.7,19.743,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-02-25,23.443,soggiacenza statica,3.52,19.923,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,MN,SAN GIORGIO DI MANTOVA,PO0200570U0002,2016-03-29,23.443,soggiacenza statica,3.3,20.143,2.21,3.11,20.333,21.233,0.9000000000000021,18.982999999999997,22.583000000000006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
