,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 22,Unnamed: 23,Etichette di colonna,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47
501,LO,LODI,PO098031NR0333,2019-10-01,81.23,soggiacenza statica,8.05,73.18,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,LO,LODI,PO098031NR0333,2019-11-01,81.23,soggiacenza statica,7.95,73.28,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,LO,LODI,PO098031NR0333,2019-12-01,81.23,soggiacenza statica,8.05,73.18,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,LO,LODI,PO098031NR0333,2020-01-01,81.23,soggiacenza statica,8.05,73.18,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,LO,LODI,PO098031NR0333,2020-02-01,81.23,soggiacenza statica,8.15,73.08,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,LO,LODI,PO098031NR0333,2020-03-01,81.23,soggiacenza statica,8.25,72.98,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,LO,LODI,PO098031NR0333,2020-04-01,81.23,soggiacenza statica,8.0,73.23,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,LO,LODI,PO098031NR0333,2020-05-01,81.23,soggiacenza statica,8.05,73.18,7.95,8.175,73.055,73.28,0.22499999999999432,72.71750000000002,73.61749999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,LO,LODI VECCHIO,PO0980320U0002,2000-01-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,LO,LODI VECCHIO,PO0980320U0002,2000-02-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,LO,LODI VECCHIO,PO0980320U0002,2000-03-01,80.442,soggiacenza statica,5.15,75.292,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,LO,LODI VECCHIO,PO0980320U0002,2000-05-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,LO,LODI VECCHIO,PO0980320U0002,2000-06-01,80.442,soggiacenza statica,5.3,75.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,LO,LODI VECCHIO,PO0980320U0002,2000-08-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,LO,LODI VECCHIO,PO0980320U0002,2000-09-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,LO,LODI VECCHIO,PO0980320U0002,2000-10-01,80.442,soggiacenza statica,4.8,75.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,LO,LODI VECCHIO,PO0980320U0002,2000-12-01,80.442,soggiacenza statica,4.8,75.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,LO,LODI VECCHIO,PO0980320U0002,2001-01-01,80.442,soggiacenza statica,4.5,75.942,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,LO,LODI VECCHIO,PO0980320U0002,2001-02-01,80.442,soggiacenza statica,4.5,75.942,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,LO,LODI VECCHIO,PO0980320U0002,2001-03-01,80.442,soggiacenza statica,4.7,75.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,LO,LODI VECCHIO,PO0980320U0002,2001-04-01,80.442,soggiacenza statica,4.8,75.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,LO,LODI VECCHIO,PO0980320U0002,2001-05-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,LO,LODI VECCHIO,PO0980320U0002,2001-06-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,LO,LODI VECCHIO,PO0980320U0002,2001-07-01,80.442,soggiacenza statica,4.7,75.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,LO,LODI VECCHIO,PO0980320U0002,2001-09-01,80.442,soggiacenza statica,4.8,75.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,LO,LODI VECCHIO,PO0980320U0002,2001-12-01,80.442,soggiacenza statica,4.7,75.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,LO,LODI VECCHIO,PO0980320U0002,2002-01-01,80.442,soggiacenza statica,4.8,75.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,LO,LODI VECCHIO,PO0980320U0002,2002-02-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,LO,LODI VECCHIO,PO0980320U0002,2002-03-01,80.442,soggiacenza statica,5.4,75.042,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,LO,LODI VECCHIO,PO0980320U0002,2002-05-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,LO,LODI VECCHIO,PO0980320U0002,2002-06-01,80.442,soggiacenza statica,5.8,74.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,LO,LODI VECCHIO,PO0980320U0002,2002-08-01,80.442,soggiacenza statica,5.2,75.242,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,LO,LODI VECCHIO,PO0980320U0002,2002-09-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,LO,LODI VECCHIO,PO0980320U0002,2002-10-01,80.442,soggiacenza statica,5.15,75.292,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,LO,LODI VECCHIO,PO0980320U0002,2002-11-01,80.442,soggiacenza statica,5.3,75.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,LO,LODI VECCHIO,PO0980320U0002,2002-12-01,80.442,soggiacenza statica,5.1,75.342,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,LO,LODI VECCHIO,PO0980320U0002,2003-01-01,80.442,soggiacenza statica,5.0,75.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,LO,LODI VECCHIO,PO0980320U0002,2003-02-01,80.442,soggiacenza statica,5.2,75.242,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,LO,LODI VECCHIO,PO0980320U0002,2003-03-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,LO,LODI VECCHIO,PO0980320U0002,2003-04-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,LO,LODI VECCHIO,PO0980320U0002,2003-05-01,80.442,soggiacenza statica,5.8,74.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,LO,LODI VECCHIO,PO0980320U0002,2003-06-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,LO,LODI VECCHIO,PO0980320U0002,2003-08-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,LO,LODI VECCHIO,PO0980320U0002,2003-09-01,80.442,soggiacenza statica,5.4,75.042,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,LO,LODI VECCHIO,PO0980320U0002,2003-10-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,LO,LODI VECCHIO,PO0980320U0002,2003-11-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,LO,LODI VECCHIO,PO0980320U0002,2003-12-01,80.442,soggiacenza statica,5.4,75.042,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,LO,LODI VECCHIO,PO0980320U0002,2004-02-01,80.442,soggiacenza statica,5.5,74.942,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,LO,LODI VECCHIO,PO0980320U0002,2004-03-01,80.442,soggiacenza statica,5.8,74.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,LO,LODI VECCHIO,PO0980320U0002,2004-06-01,80.442,soggiacenza statica,6.0,74.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,LO,LODI VECCHIO,PO0980320U0002,2004-07-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,LO,LODI VECCHIO,PO0980320U0002,2004-08-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,LO,LODI VECCHIO,PO0980320U0002,2004-09-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,LO,LODI VECCHIO,PO0980320U0002,2004-10-01,80.442,soggiacenza statica,5.8,74.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,LO,LODI VECCHIO,PO0980320U0002,2004-11-01,80.442,soggiacenza statica,5.8,74.642,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,LO,LODI VECCHIO,PO0980320U0002,2004-12-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,LO,LODI VECCHIO,PO0980320U0002,2005-01-01,80.442,soggiacenza statica,5.6,74.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,LO,LODI VECCHIO,PO0980320U0002,2005-02-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,LO,LODI VECCHIO,PO0980320U0002,2005-03-01,80.442,soggiacenza statica,6.0,74.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,LO,LODI VECCHIO,PO0980320U0002,2005-05-01,80.442,soggiacenza statica,6.0,74.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,LO,LODI VECCHIO,PO0980320U0002,2005-06-01,80.442,soggiacenza statica,6.3,74.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,LO,LODI VECCHIO,PO0980320U0002,2005-07-01,80.442,soggiacenza statica,6.2,74.242,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,LO,LODI VECCHIO,PO0980320U0002,2005-08-01,80.442,soggiacenza statica,6.0,74.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,LO,LODI VECCHIO,PO0980320U0002,2005-09-01,80.442,soggiacenza statica,5.7,74.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,LO,LODI VECCHIO,PO0980320U0002,2006-01-01,80.442,soggiacenza statica,5.9,74.542,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,LO,LODI VECCHIO,PO0980320U0002,2006-02-01,80.442,soggiacenza statica,6.1,74.342,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,LO,LODI VECCHIO,PO0980320U0002,2006-03-01,80.442,soggiacenza statica,6.3,74.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,LO,LODI VECCHIO,PO0980320U0002,2006-04-01,80.442,soggiacenza statica,6.3,74.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,LO,LODI VECCHIO,PO0980320U0002,2006-05-01,80.442,soggiacenza statica,6.6,73.842,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,LO,LODI VECCHIO,PO0980320U0002,2006-06-01,80.442,soggiacenza statica,7.0,73.442,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,LO,LODI VECCHIO,PO0980320U0002,2006-08-01,80.442,soggiacenza statica,6.7,73.742,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,LO,LODI VECCHIO,PO0980320U0002,2006-10-01,80.442,soggiacenza statica,3.3,77.142,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,LO,LODI VECCHIO,PO0980320U0002,2007-01-01,80.442,soggiacenza statica,3.9,76.542,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,LO,LODI VECCHIO,PO0980320U0002,2007-04-01,80.442,soggiacenza statica,5.87,74.572,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,LO,LODI VECCHIO,PO0980320U0002,2007-05-01,80.442,soggiacenza statica,6.07,74.372,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,LO,LODI VECCHIO,PO0980320U0002,2007-06-01,80.442,soggiacenza statica,5.67,74.772,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,LO,LODI VECCHIO,PO0980320U0002,2007-07-01,80.442,soggiacenza statica,5.27,75.172,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,LO,LODI VECCHIO,PO0980320U0002,2007-09-01,80.442,soggiacenza statica,5.22,75.222,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,LO,LODI VECCHIO,PO0980320U0002,2007-10-01,80.442,soggiacenza statica,4.87,75.572,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,LO,LODI VECCHIO,PO0980320U0002,2007-11-01,80.442,soggiacenza statica,4.97,75.472,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,LO,LODI VECCHIO,PO0980320U0002,2007-12-01,80.442,soggiacenza statica,5.02,75.422,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,LO,LODI VECCHIO,PO0980320U0002,2008-01-01,80.442,soggiacenza statica,5.17,75.272,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,LO,LODI VECCHIO,PO0980320U0002,2008-02-01,80.442,soggiacenza statica,4.97,75.472,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,LO,LODI VECCHIO,PO0980320U0002,2008-03-01,80.442,soggiacenza statica,5.82,74.622,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,LO,LODI VECCHIO,PO0980320U0002,2008-04-01,80.442,soggiacenza statica,5.82,74.622,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,LO,LODI VECCHIO,PO0980320U0002,2008-05-01,80.442,soggiacenza statica,5.87,74.572,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,LO,LODI VECCHIO,PO0980320U0002,2008-06-01,80.442,soggiacenza statica,5.77,74.672,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,LO,LODI VECCHIO,PO0980320U0002,2008-07-01,80.442,soggiacenza statica,5.37,75.072,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,LO,LODI VECCHIO,PO0980320U0002,2008-08-01,80.442,soggiacenza statica,5.27,75.172,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,LO,LODI VECCHIO,PO0980320U0002,2008-09-01,80.442,soggiacenza statica,5.37,75.072,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,LO,LODI VECCHIO,PO0980320U0002,2008-10-01,80.442,soggiacenza statica,5.67,74.772,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,LO,LODI VECCHIO,PO0980320U0002,2008-11-01,80.442,soggiacenza statica,5.57,74.872,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,LO,LODI VECCHIO,PO0980320U0002,2008-12-01,80.442,soggiacenza statica,5.42,75.022,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,LO,LODI VECCHIO,PO0980320U0002,2009-01-01,80.442,soggiacenza statica,5.57,74.872,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,LO,LODI VECCHIO,PO0980320U0002,2009-02-01,80.442,soggiacenza statica,4.92,75.522,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,LO,LODI VECCHIO,PO0980320U0002,2009-03-01,80.442,soggiacenza statica,5.72,74.722,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,LO,LODI VECCHIO,PO0980320U0002,2009-04-01,80.442,soggiacenza statica,5.69,74.752,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,LO,LODI VECCHIO,PO0980320U0002,2009-05-01,80.442,soggiacenza statica,4.92,75.522,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,LO,LODI VECCHIO,PO0980320U0002,2009-06-01,80.442,soggiacenza statica,5.57,74.872,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,LO,LODI VECCHIO,PO0980320U0002,2009-07-01,80.442,soggiacenza statica,5.63,74.812,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,LO,LODI VECCHIO,PO0980320U0002,2009-08-01,80.442,soggiacenza statica,5.69,74.752,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,LO,LODI VECCHIO,PO0980320U0002,2009-09-01,80.442,soggiacenza statica,5.57,74.872,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,LO,LODI VECCHIO,PO0980320U0002,2009-12-01,80.442,soggiacenza statica,4.53,75.912,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,LO,LODI VECCHIO,PO0980320U0002,2010-01-01,80.442,soggiacenza statica,5.05,75.392,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,LO,LODI VECCHIO,PO0980320U0002,2010-02-01,80.442,soggiacenza statica,4.5,75.942,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,LO,LODI VECCHIO,PO0980320U0002,2010-03-01,80.442,soggiacenza statica,5.25,75.192,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,LO,LODI VECCHIO,PO0980320U0002,2010-04-01,80.442,soggiacenza statica,5.2,75.242,5.0,5.7,74.742,75.442,0.6999999999999886,73.69200000000002,76.49199999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
