,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,INT_Q_SOGG,INF.1,SUP.1,OUTLIER_SOGG,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 25,Unnamed: 26,Etichette di colonna,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50
258,CR,ANNICCO,PO0190030U0035,2014-12-03,60.28,soggiacenza statica,13.16,47.12,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987,OUTLIER,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,CR,ANNICCO,PO0190030U0035,2015-03-12,60.28,soggiacenza statica,13.19,47.09,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,CR,ANNICCO,PO0190030U0035,2015-05-19,60.28,soggiacenza statica,12.56,47.72,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987,OUTLIER,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005,OUTLIER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,CR,ANNICCO,PO0190030U0035,2015-09-04,60.28,soggiacenza statica,14.26,46.02,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,CR,ANNICCO,PO0190030U0035,2015-12-09,60.28,soggiacenza statica,14.1,46.18,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,CR,ANNICCO,PO0190030U0035,2016-01-28,60.28,soggiacenza statica,14.18,46.1,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,CR,ANNICCO,PO0190030U0035,2016-02-11,60.28,soggiacenza statica,14.21,46.07,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,CR,ANNICCO,PO0190030U0035,2016-03-15,60.28,soggiacenza statica,14.05,46.23,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,CR,ANNICCO,PO0190030U0035,2016-04-06,60.28,soggiacenza statica,14.15,46.13,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,CR,ANNICCO,PO0190030U0035,2016-05-05,60.28,soggiacenza statica,14.21,46.07,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,CR,ANNICCO,PO0190030U0035,2016-06-17,60.28,soggiacenza statica,13.99,46.29,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,CR,ANNICCO,PO0190030U0035,2016-07-08,60.28,soggiacenza statica,14.12,46.16,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,CR,ANNICCO,PO0190030U0035,2016-08-08,60.28,soggiacenza statica,14.25,46.03,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,CR,ANNICCO,PO0190030U0035,2016-09-26,60.28,soggiacenza statica,14.22,46.06,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,CR,ANNICCO,PO0190030U0035,2016-10-13,60.28,soggiacenza statica,14.37,45.91,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,CR,ANNICCO,PO0190030U0035,2016-11-21,60.28,soggiacenza statica,14.17,46.11,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,CR,ANNICCO,PO0190030U0035,2016-12-06,60.28,soggiacenza statica,14.09,46.19,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,CR,ANNICCO,PO0190030U0035,2017-01-19,60.28,soggiacenza statica,14.09,46.19,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,CR,ANNICCO,PO0190030U0035,2017-02-07,60.28,soggiacenza statica,14.22,46.06,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,CR,ANNICCO,PO0190030U0035,2017-03-23,60.28,soggiacenza statica,14.38,45.9,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,CR,ANNICCO,PO0190030U0035,2017-04-20,60.28,soggiacenza statica,14.51,45.77,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,CR,ANNICCO,PO0190030U0035,2017-05-22,60.28,soggiacenza statica,14.45,45.83,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,CR,ANNICCO,PO0190030U0035,2017-06-15,60.28,soggiacenza statica,14.5,45.78,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,CR,ANNICCO,PO0190030U0035,2017-07-10,60.28,soggiacenza statica,14.65,45.63,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,CR,ANNICCO,PO0190030U0035,2017-08-08,60.28,soggiacenza statica,14.66,45.62,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,CR,ANNICCO,PO0190030U0035,2017-09-21,60.28,soggiacenza statica,14.63,45.65,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,CR,ANNICCO,PO0190030U0035,2017-10-09,60.28,soggiacenza statica,14.57,45.71,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,CR,ANNICCO,PO0190030U0035,2017-11-22,60.28,soggiacenza statica,14.37,45.91,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,CR,ANNICCO,PO0190030U0035,2017-12-13,60.28,soggiacenza statica,14.26,46.02,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,CR,ANNICCO,PO0190030U0035,2018-01-11,60.28,soggiacenza statica,14.4,45.88,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,CR,ANNICCO,PO0190030U0035,2018-02-08,60.28,soggiacenza statica,14.36,45.92,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,CR,ANNICCO,PO0190030U0035,2018-03-19,60.28,soggiacenza statica,14.3,45.98,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,CR,ANNICCO,PO0190030U0035,2018-04-24,60.28,soggiacenza statica,14.33,45.95,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,CR,ANNICCO,PO0190030U0035,2018-05-21,60.28,soggiacenza statica,14.26,46.02,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,CR,ANNICCO,PO0190030U0035,2018-06-15,60.28,soggiacenza statica,14.04,46.24,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,CR,ANNICCO,PO0190030U0035,2018-07-12,60.28,soggiacenza statica,14.3,45.98,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,CR,ANNICCO,PO0190030U0035,2018-08-06,60.28,soggiacenza statica,14.36,45.92,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,CR,ANNICCO,PO0190030U0035,2018-09-18,60.28,soggiacenza statica,14.41,45.87,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,CR,ANNICCO,PO0190030U0035,2018-10-08,60.28,soggiacenza statica,14.39,45.89,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,CR,ANNICCO,PO0190030U0035,2018-11-15,60.28,soggiacenza statica,14.13,46.15,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,CR,ANNICCO,PO0190030U0035,2018-12-01,60.28,soggiacenza statica,13.62357142857143,46.65642857142859,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,CR,ANNICCO,PO0190030U0035,2019-01-01,60.28,soggiacenza statica,13.716693548387093,46.56330645161289,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,CR,ANNICCO,PO0190030U0035,2019-02-01,60.28,soggiacenza statica,13.855178571428565,46.42482142857143,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,CR,ANNICCO,PO0190030U0035,2019-03-01,60.28,soggiacenza statica,13.981532258064519,46.29846774193549,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,CR,ANNICCO,PO0190030U0035,2019-04-01,60.28,soggiacenza statica,14.039916666666663,46.24008333333333,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,CR,ANNICCO,PO0190030U0035,2019-05-01,60.28,soggiacenza statica,14.027258064516134,46.252741935483854,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,CR,ANNICCO,PO0190030U0035,2019-06-01,60.28,soggiacenza statica,14.133500000000003,46.14650000000001,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,CR,ANNICCO,PO0190030U0035,2019-07-01,60.28,soggiacenza statica,14.2708064516129,46.00919354838712,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,CR,ANNICCO,PO0190030U0035,2019-08-01,60.28,soggiacenza statica,14.24959677419355,46.03040322580644,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,CR,ANNICCO,PO0190030U0035,2019-09-01,60.28,soggiacenza statica,14.237166666666667,46.04283333333337,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,CR,ANNICCO,PO0190030U0035,2019-10-01,60.28,soggiacenza statica,14.151451612903221,46.128548387096764,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,CR,ANNICCO,PO0190030U0035,2019-11-01,60.28,soggiacenza statica,13.84316666666667,46.436833333333354,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,CR,ANNICCO,PO0190030U0035,2019-12-01,60.28,soggiacenza statica,13.594758064516132,46.68524193548391,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,CR,ANNICCO,PO0190030U0035,2020-01-01,60.28,soggiacenza statica,13.430270270270256,46.849729729729766,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,CR,ANNICCO,PO0190030U0035,2020-02-01,60.28,soggiacenza statica,13.503520114942532,46.776479885057505,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,CR,ANNICCO,PO0190030U0035,2020-03-01,60.28,soggiacenza statica,13.699663978494625,46.580336021505374,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,CR,ANNICCO,PO0190030U0035,2020-04-01,60.28,soggiacenza statica,13.886486111111108,46.39351388888888,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,CR,ANNICCO,PO0190030U0035,2020-05-01,60.28,soggiacenza statica,14.016747311827983,46.26325268817203,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,CR,ANNICCO,PO0190030U0035,2020-06-01,60.28,soggiacenza statica,13.900416666666674,46.37958333333336,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,CR,ANNICCO,PO0190030U0035,2020-07-01,60.28,soggiacenza statica,13.992715053763435,46.287284946236525,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,CR,ANNICCO,PO0190030U0035,2020-08-01,60.28,soggiacenza statica,14.07798387096774,46.20201612903225,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,CR,ANNICCO,PO0190030U0035,2020-09-01,60.28,soggiacenza statica,14.107638888888902,46.17236111111111,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,CR,ANNICCO,PO0190030U0035,2020-10-01,60.28,soggiacenza statica,13.992069892473099,46.287930107526854,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,CR,ANNICCO,PO0190030U0035,2020-11-01,60.28,soggiacenza statica,13.846499999999997,46.433499999999945,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,CR,ANNICCO,PO0190030U0035,2020-12-01,60.28,soggiacenza statica,13.74228494623657,46.5377150537635,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,CR,ANNICCO,PO0190030U0035,2021-01-01,60.28,soggiacenza statica,13.66135842880522,46.618641571194786,45.98,46.433499999999945,0.4534999999999485,45.299750000000074,47.11374999999987, ,13.846499999999997,14.3,0.45350000000000357,13.166249999999991,14.980250000000005, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,CR,CREDERA RUBBIANO,PO0190340U0001,2005-06-16,71.95,soggiacenza statica,9.14,62.81,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,CR,CREDERA RUBBIANO,PO0190340U0001,2005-09-20,71.95,soggiacenza statica,8.72,63.23,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,CR,CREDERA RUBBIANO,PO0190340U0001,2005-11-02,71.95,soggiacenza statica,8.66,63.29,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,CR,CREDERA RUBBIANO,PO0190340U0001,2006-03-28,71.95,soggiacenza statica,8.81,63.14,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,CR,CREDERA RUBBIANO,PO0190340U0001,2006-06-06,71.95,soggiacenza statica,9.2,62.75,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,CR,CREDERA RUBBIANO,PO0190340U0001,2006-09-25,71.95,soggiacenza statica,8.74,63.21,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,CR,CREDERA RUBBIANO,PO0190340U0001,2006-11-29,71.95,soggiacenza statica,8.7,63.25,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,CR,CREDERA RUBBIANO,PO0190340U0001,2007-03-15,71.95,soggiacenza statica,8.9,63.05,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,CR,CREDERA RUBBIANO,PO0190340U0001,2007-06-20,71.95,soggiacenza statica,8.99,62.96,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,CR,CREDERA RUBBIANO,PO0190340U0001,2007-09-19,71.95,soggiacenza statica,8.81,63.14,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,CR,CREDERA RUBBIANO,PO0190340U0001,2007-12-11,71.95,soggiacenza statica,8.61,63.34,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,CR,CREDERA RUBBIANO,PO0190340U0001,2008-03-14,71.95,soggiacenza statica,8.82,63.13,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,CR,CREDERA RUBBIANO,PO0190340U0001,2008-06-18,71.95,soggiacenza statica,8.8,63.15,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,CR,CREDERA RUBBIANO,PO0190340U0001,2008-09-10,71.95,soggiacenza statica,8.91,63.04,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,CR,CREDERA RUBBIANO,PO0190340U0001,2008-12-04,71.95,soggiacenza statica,8.5,63.45,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,CR,CREDERA RUBBIANO,PO0190340U0001,2009-03-19,71.95,soggiacenza statica,8.53,63.42,63.17935483870967,63.51975806451611,0.34040322580644045,62.66875000000001,64.03036290322578, ,8.43024193548388,8.770645161290325,0.3404032258064458,7.919637096774211,9.281249999999993, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
