,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,MISURA SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_SOGG,3Q_SOGG,1Q_PIEZO,3Q_PIEZO,IQR_PIEZO,INF,SUP,OUTLIERS,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Etichette di riga,1Q_SOGG.1,3Q_SOGG.1,1Q_PIEZO.1,3Q_PIEZO.1,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45
666,PV,TORRAZZA COSTE,PO0181550U0001,2016-12-20,116.616,soggiacenza statica,2.54,114.076,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PV,TORRAZZA COSTE,PO0181550U0001,2017-01-31,116.616,soggiacenza statica,2.6,114.016,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PV,TORRAZZA COSTE,PO0181550U0001,2017-02-23,116.616,soggiacenza statica,2.57,114.046,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PV,TORRAZZA COSTE,PO0181550U0001,2017-03-23,116.616,soggiacenza statica,2.61,114.006,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PV,TORRAZZA COSTE,PO0181550U0001,2017-04-13,116.616,soggiacenza statica,2.64,113.976,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PV,TORRAZZA COSTE,PO0181550U0001,2017-05-25,116.616,soggiacenza statica,2.63,113.986,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PV,TORRAZZA COSTE,PO0181550U0001,2017-06-29,116.616,soggiacenza statica,2.7,113.916,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PV,TORRAZZA COSTE,PO0181550U0001,2017-07-27,116.616,soggiacenza statica,2.79,113.826,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PV,TORRAZZA COSTE,PO0181550U0001,2017-08-17,116.616,soggiacenza statica,2.8,113.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PV,TORRAZZA COSTE,PO0181550U0001,2017-09-27,116.616,soggiacenza statica,2.79,113.826,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,PV,TORRAZZA COSTE,PO0181550U0001,2017-10-18,116.616,soggiacenza statica,2.81,113.806,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PV,TORRAZZA COSTE,PO0181550U0001,2017-11-20,116.616,soggiacenza statica,2.8,113.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,PV,TORRAZZA COSTE,PO0181550U0001,2017-12-20,116.616,soggiacenza statica,2.8,113.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,PV,TORRAZZA COSTE,PO0181550U0001,2018-01-30,116.616,soggiacenza statica,2.84,113.776,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,PV,TORRAZZA COSTE,PO0181550U0001,2018-02-20,116.616,soggiacenza statica,2.84,113.776,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,PV,TORRAZZA COSTE,PO0181550U0001,2018-03-23,116.616,soggiacenza statica,2.58,114.036,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,PV,TORRAZZA COSTE,PO0181550U0001,2018-04-20,116.616,soggiacenza statica,2.6,114.016,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PV,TORRAZZA COSTE,PO0181550U0001,2018-05-24,116.616,soggiacenza statica,2.57,114.046,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PV,TORRAZZA COSTE,PO0181550U0001,2018-06-26,116.616,soggiacenza statica,2.66,113.956,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PV,TORRAZZA COSTE,PO0181550U0001,2018-07-31,116.616,soggiacenza statica,2.8,113.816,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PV,TORRAZZA COSTE,PO0181550U0001,2018-08-23,116.616,soggiacenza statica,2.86,113.756,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PV,TORRAZZA COSTE,PO0181550U0001,2018-09-26,116.616,soggiacenza statica,2.82,113.796,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PV,TORRAZZA COSTE,PO0181550U0001,2018-11-08,116.616,soggiacenza statica,2.59,114.026,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PV,TORRAZZA COSTE,PO0181550U0001,2018-12-05,116.616,soggiacenza statica,2.77,113.846,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PV,TORRAZZA COSTE,PO0181550U0001,2019-01-23,116.616,soggiacenza statica,2.83,113.786,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PV,TORRAZZA COSTE,PO0181550U0001,2019-02-19,116.616,soggiacenza statica,2.84,113.776,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,PV,TORRAZZA COSTE,PO0181550U0001,2019-03-26,116.616,soggiacenza statica,2.91,113.706,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PV,TORRAZZA COSTE,PO0181550U0001,2019-06-04,116.616,soggiacenza statica,2.88,113.736,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,PV,TORRAZZA COSTE,PO0181550U0001,2019-07-25,116.616,soggiacenza statica,2.94,113.676,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PV,TORRAZZA COSTE,PO0181550U0001,2019-08-28,116.616,soggiacenza statica,2.84,113.776,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PV,TORRAZZA COSTE,PO0181550U0001,2019-09-24,116.616,soggiacenza statica,2.85,113.766,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,PV,TORRAZZA COSTE,PO0181550U0001,2019-12-19,116.616,soggiacenza statica,2.09,114.526,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PV,TORRAZZA COSTE,PO0181550U0001,2020-01-29,116.616,soggiacenza statica,2.25,114.366,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PV,TORRAZZA COSTE,PO0181550U0001,2020-06-23,116.616,soggiacenza statica,2.42,114.196,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PV,TORRAZZA COSTE,PO0181550U0001,2020-07-16,116.616,soggiacenza statica,2.52,114.096,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PV,TORRAZZA COSTE,PO0181550U0001,2020-08-25,116.616,soggiacenza statica,2.55,114.066,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PV,TORRAZZA COSTE,PO0181550U0001,2020-09-25,116.616,soggiacenza statica,2.57,114.046,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PV,TORRAZZA COSTE,PO0181550U0001,2020-10-27,116.616,soggiacenza statica,2.43,114.186,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,PV,TORRAZZA COSTE,PO0181550U0001,2020-12-22,116.616,soggiacenza statica,2.35,114.266,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,PV,TORRAZZA COSTE,PO0181550U0001,2021-01-27,116.616,soggiacenza statica,2.12,114.496,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,PV,TORRAZZA COSTE,PO0181550U0001,2021-02-23,116.616,soggiacenza statica,2.22,114.396,2.0775,2.57,114.046,114.5385,0.4924999999999926,113.30725000000001,115.27724999999998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
