,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1
456,SO,TEGLIO,PO014065NR0010,2014-02-05,384.75,soggiacenza statica,4.02,380.73,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
457,SO,TEGLIO,PO014065NR0010,2014-03-17,384.75,soggiacenza statica,3.79,380.96,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
458,SO,TEGLIO,PO014065NR0010,2014-04-07,384.75,soggiacenza statica,4.35,380.4,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
459,SO,TEGLIO,PO014065NR0010,2014-05-19,384.75,soggiacenza statica,4.41,380.34,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
460,SO,TEGLIO,PO014065NR0010,2014-06-11,384.75,soggiacenza statica,4.39,380.36,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
461,SO,TEGLIO,PO014065NR0010,2014-07-14,384.75,soggiacenza statica,4.48,380.27,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
462,SO,TEGLIO,PO014065NR0010,2014-08-04,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
463,SO,TEGLIO,PO014065NR0010,2014-09-01,384.75,soggiacenza statica,4.15,380.6,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
464,SO,TEGLIO,PO014065NR0010,2014-10-06,384.75,soggiacenza statica,4.49,380.26,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
465,SO,TEGLIO,PO014065NR0010,2014-11-17,384.75,soggiacenza statica,3.37,381.38,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
466,SO,TEGLIO,PO014065NR0010,2014-12-18,384.75,soggiacenza statica,2.83,381.92,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994,OUTLIER,4.1,4.75,,,,,,
467,SO,TEGLIO,PO014065NR0010,2014-12-24,384.75,soggiacenza statica,2.83,381.92,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994,OUTLIER,4.1,4.75,,,,,,
468,SO,TEGLIO,PO014065NR0010,2015-01-01,384.75,soggiacenza statica,3.9,380.85,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
469,SO,TEGLIO,PO014065NR0010,2015-02-01,384.75,soggiacenza statica,4.015,380.735,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
470,SO,TEGLIO,PO014065NR0010,2015-03-01,384.75,soggiacenza statica,4.325,380.425,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
471,SO,TEGLIO,PO014065NR0010,2015-04-01,384.75,soggiacenza statica,4.25,380.5,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
472,SO,TEGLIO,PO014065NR0010,2015-05-01,384.75,soggiacenza statica,4.17,380.58,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
473,SO,TEGLIO,PO014065NR0010,2015-06-01,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
474,SO,TEGLIO,PO014065NR0010,2015-07-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
475,SO,TEGLIO,PO014065NR0010,2015-08-01,384.75,soggiacenza statica,4.15,380.6,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
476,SO,TEGLIO,PO014065NR0010,2015-09-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
477,SO,TEGLIO,PO014065NR0010,2015-10-01,384.75,soggiacenza statica,4.225,380.525,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
478,SO,TEGLIO,PO014065NR0010,2015-11-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
479,SO,TEGLIO,PO014065NR0010,2015-12-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
480,SO,TEGLIO,PO014065NR0010,2016-01-01,384.75,soggiacenza statica,4.5,380.25,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
481,SO,TEGLIO,PO014065NR0010,2016-02-01,384.75,soggiacenza statica,4.75,380.0,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
482,SO,TEGLIO,PO014065NR0010,2016-03-01,384.75,soggiacenza statica,4.85,379.9,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
483,SO,TEGLIO,PO014065NR0010,2016-04-01,384.75,soggiacenza statica,4.6,380.15,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
484,SO,TEGLIO,PO014065NR0010,2016-05-31,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
485,SO,TEGLIO,PO014065NR0010,2016-06-30,384.75,soggiacenza statica,4.0,380.75,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
486,SO,TEGLIO,PO014065NR0010,2016-07-01,384.75,soggiacenza statica,3.5,381.25,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
487,SO,TEGLIO,PO014065NR0010,2016-08-01,384.75,soggiacenza statica,3.5,381.25,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
488,SO,TEGLIO,PO014065NR0010,2016-09-01,384.75,soggiacenza statica,3.9,380.85,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
489,SO,TEGLIO,PO014065NR0010,2016-10-01,384.75,soggiacenza statica,3.8,380.95,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
490,SO,TEGLIO,PO014065NR0010,2016-11-01,384.75,soggiacenza statica,4.05,380.7,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
491,SO,TEGLIO,PO014065NR0010,2016-12-01,384.75,soggiacenza statica,4.0,380.75,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
492,SO,TEGLIO,PO014065NR0010,2017-01-09,384.75,soggiacenza statica,3.7,381.05,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
493,SO,TEGLIO,PO014065NR0010,2017-02-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
494,SO,TEGLIO,PO014065NR0010,2017-03-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
495,SO,TEGLIO,PO014065NR0010,2017-04-03,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
496,SO,TEGLIO,PO014065NR0010,2017-05-02,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
497,SO,TEGLIO,PO014065NR0010,2017-06-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
498,SO,TEGLIO,PO014065NR0010,2017-07-03,384.75,soggiacenza statica,3.3,381.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
499,SO,TEGLIO,PO014065NR0010,2017-08-01,384.75,soggiacenza statica,3.85,380.9,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
500,SO,TEGLIO,PO014065NR0010,2017-09-01,384.75,soggiacenza statica,3.65,381.1,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
501,SO,TEGLIO,PO014065NR0010,2017-10-01,384.75,soggiacenza statica,3.75,381.0,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
502,SO,TEGLIO,PO014065NR0010,2017-11-01,384.75,soggiacenza statica,4.0,380.75,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
503,SO,TEGLIO,PO014065NR0010,2017-12-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
504,SO,TEGLIO,PO014065NR0010,2018-01-09,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
505,SO,TEGLIO,PO014065NR0010,2018-02-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
506,SO,TEGLIO,PO014065NR0010,2018-03-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
507,SO,TEGLIO,PO014065NR0010,2018-04-03,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
508,SO,TEGLIO,PO014065NR0010,2018-05-02,384.75,soggiacenza statica,3.8,380.95,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
509,SO,TEGLIO,PO014065NR0010,2018-06-04,384.75,soggiacenza statica,4.0,380.75,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
510,SO,TEGLIO,PO014065NR0010,2018-07-02,384.75,soggiacenza statica,3.7,381.05,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
511,SO,TEGLIO,PO014065NR0010,2018-08-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
512,SO,TEGLIO,PO014065NR0010,2018-09-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
513,SO,TEGLIO,PO014065NR0010,2018-10-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
514,SO,TEGLIO,PO014065NR0010,2018-11-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
515,SO,TEGLIO,PO014065NR0010,2018-12-01,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
516,SO,TEGLIO,PO014065NR0010,2019-01-07,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
517,SO,TEGLIO,PO014065NR0010,2019-02-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
518,SO,TEGLIO,PO014065NR0010,2019-03-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
519,SO,TEGLIO,PO014065NR0010,2019-04-10,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
520,SO,TEGLIO,PO014065NR0010,2019-05-01,384.75,soggiacenza statica,3.09,381.66,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994,OUTLIER,4.1,4.75,,,,,,
521,SO,TEGLIO,PO014065NR0010,2019-06-01,384.75,soggiacenza statica,3.9,380.85,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
522,SO,TEGLIO,PO014065NR0010,2019-07-01,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
523,SO,TEGLIO,PO014065NR0010,2019-08-01,384.75,soggiacenza statica,4.0,380.75,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
524,SO,TEGLIO,PO014065NR0010,2019-09-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
525,SO,TEGLIO,PO014065NR0010,2019-10-01,384.75,soggiacenza statica,3.85,380.9,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
526,SO,TEGLIO,PO014065NR0010,2019-11-01,384.75,soggiacenza statica,3.7,381.05,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
527,SO,TEGLIO,PO014065NR0010,2019-12-01,384.75,soggiacenza statica,3.4,381.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
528,SO,TEGLIO,PO014065NR0010,2020-01-07,384.75,soggiacenza statica,3.8,380.95,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
529,SO,TEGLIO,PO014065NR0010,2020-02-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
530,SO,TEGLIO,PO014065NR0010,2020-03-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
531,SO,TEGLIO,PO014065NR0010,2020-04-01,384.75,soggiacenza statica,4.4,380.35,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
532,SO,TEGLIO,PO014065NR0010,2020-05-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
533,SO,TEGLIO,PO014065NR0010,2020-06-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
534,SO,TEGLIO,PO014065NR0010,2020-07-01,384.75,soggiacenza statica,3.7,381.05,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
535,SO,TEGLIO,PO014065NR0010,2020-08-01,384.75,soggiacenza statica,4.3,380.45,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
536,SO,TEGLIO,PO014065NR0010,2020-09-01,384.75,soggiacenza statica,3.5,381.25,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
537,SO,TEGLIO,PO014065NR0010,2020-10-01,384.75,soggiacenza statica,3.9,380.85,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
538,SO,TEGLIO,PO014065NR0010,2020-11-01,384.75,soggiacenza statica,3.7,381.05,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
539,SO,TEGLIO,PO014065NR0010,2020-12-01,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
540,SO,TEGLIO,PO014065NR0010,2021-01-07,384.75,soggiacenza statica,4.2,380.55,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
541,SO,TEGLIO,PO014065NR0010,2021-02-01,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
542,SO,TEGLIO,PO014065NR0010,2021-03-01,384.75,soggiacenza statica,4.1,380.65,380.0,380.65,0.6499999999999773,379.02500000000003,381.62499999999994, ,4.1,4.75,,,,,,
