,PROVINCIA,COMUNE,CODICE PUNTO,DATA,Qr[m s.l.m.],DESCRIZIONE,SOGGIACENZA [m],PIEZOMETRIA [m s.l.m.],1Q_PIEZO,3Q_PIEZO,INT_Q_PIEZO,INF,SUP,OUTLIER_PIEZO,1Q_SOGG,3Q_SOGG,Unnamed: 16,Unnamed: 17,Etichette di riga,1Q_PIEZO.1,3Q_PIEZO.1,1Q_SOGG.1,3Q_SOGG.1,Unnamed: 23,Unnamed: 24,Etichette di colonna,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48
2277,MI,SEGRATE,PO0152050U0138,2011-07-01,111.02,soggiacenza statica,5.27,105.75,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2278,MI,SEGRATE,PO0152050U0138,2011-09-01,111.02,soggiacenza statica,5.47,105.55,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,MI,SEGRATE,PO0152050U0138,2011-10-01,111.02,soggiacenza statica,5.54,105.48,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2280,MI,SEGRATE,PO0152050U0138,2011-11-01,111.02,soggiacenza statica,5.68,105.34,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2281,MI,SEGRATE,PO0152050U0138,2012-01-01,111.02,soggiacenza statica,5.62,105.4,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2282,MI,SEGRATE,PO0152050U0138,2012-02-01,111.02,soggiacenza statica,5.94,105.08,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2283,MI,SEGRATE,PO0152050U0138,2012-03-01,111.02,soggiacenza statica,6.02,105.0,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2284,MI,SEGRATE,PO0152050U0138,2012-04-01,111.02,soggiacenza statica,6.12,104.9,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2285,MI,SEGRATE,PO0152050U0138,2012-05-01,111.02,soggiacenza statica,5.79,105.23,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2286,MI,SEGRATE,PO0152050U0138,2012-06-01,111.02,soggiacenza statica,6.24,104.78,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2287,MI,SEGRATE,PO0152050U0138,2012-07-01,111.02,soggiacenza statica,5.64,105.38,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2288,MI,SEGRATE,PO0152050U0138,2012-08-05,111.02,soggiacenza statica,5.42,105.6,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2289,MI,SEGRATE,PO0152050U0138,2012-09-30,111.02,soggiacenza statica,5.34,105.68,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2290,MI,SEGRATE,PO0152050U0138,2012-10-31,111.02,soggiacenza statica,5.57,105.45,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2291,MI,SEGRATE,PO0152050U0138,2012-11-30,111.02,soggiacenza statica,5.36,105.66,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2292,MI,SEGRATE,PO0152050U0138,2012-12-31,111.02,soggiacenza statica,5.41,105.61,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2293,MI,SEGRATE,PO0152050U0138,2013-01-04,111.02,soggiacenza statica,5.18,105.84,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2294,MI,SEGRATE,PO0152050U0138,2013-02-18,111.02,soggiacenza statica,5.36,105.66,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2295,MI,SEGRATE,PO0152050U0138,2013-03-07,111.02,soggiacenza statica,5.37,105.65,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2296,MI,SEGRATE,PO0152050U0138,2013-04-18,111.02,soggiacenza statica,5.38,105.64,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2297,MI,SEGRATE,PO0152050U0138,2013-05-14,111.02,soggiacenza statica,4.78,106.24,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2298,MI,SEGRATE,PO0152050U0138,2013-06-19,111.02,soggiacenza statica,5.22,105.8,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2299,MI,SEGRATE,PO0152050U0138,2013-07-01,111.02,soggiacenza statica,5.37,105.65,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2300,MI,SEGRATE,PO0152050U0138,2013-08-01,111.02,soggiacenza statica,4.98,106.04,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2301,MI,SEGRATE,PO0152050U0138,2013-09-01,111.02,soggiacenza statica,5.23,105.79,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2302,MI,SEGRATE,PO0152050U0138,2013-10-01,111.02,soggiacenza statica,5.59,105.43,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2303,MI,SEGRATE,PO0152050U0138,2013-11-01,111.02,soggiacenza statica,5.61,105.41,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2304,MI,SEGRATE,PO0152050U0138,2013-12-20,111.02,soggiacenza statica,5.43,105.59,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2305,MI,SEGRATE,PO0152050U0138,2014-01-15,111.02,soggiacenza statica,4.75,106.27,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2306,MI,SEGRATE,PO0152050U0138,2014-02-15,111.02,soggiacenza statica,4.51,106.51,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2307,MI,SEGRATE,PO0152050U0138,2014-03-15,111.02,soggiacenza statica,4.84,106.18,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2308,MI,SEGRATE,PO0152050U0138,2014-04-15,111.02,soggiacenza statica,5.21,105.81,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2309,MI,SEGRATE,PO0152050U0138,2014-05-15,111.02,soggiacenza statica,5.7,105.32,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2310,MI,SEGRATE,PO0152050U0138,2014-06-15,111.02,soggiacenza statica,5.14,105.88,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2311,MI,SEGRATE,PO0152050U0138,2014-07-01,111.02,soggiacenza statica,5.07,105.95,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2312,MI,SEGRATE,PO0152050U0138,2014-08-01,111.02,soggiacenza statica,4.48,106.54,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2313,MI,SEGRATE,PO0152050U0138,2014-09-01,111.02,soggiacenza statica,4.98,106.04,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2314,MI,SEGRATE,PO0152050U0138,2014-10-01,111.02,soggiacenza statica,5.03,105.99,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,MI,SEGRATE,PO0152050U0138,2014-11-01,111.02,soggiacenza statica,4.16,106.86,104.72,105.7525,1.0324999999999989,103.17125,106.785,OUTLIER,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,MI,SEGRATE,PO0152050U0138,2014-12-01,111.02,soggiacenza statica,4.78,106.24,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,MI,SEGRATE,PO0152050U0138,2015-01-01,111.02,soggiacenza statica,4.72,106.3,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,MI,SEGRATE,PO0152050U0138,2015-02-01,111.02,soggiacenza statica,4.64,106.38,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,MI,SEGRATE,PO0152050U0138,2015-03-01,111.02,soggiacenza statica,5.08,105.94,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,MI,SEGRATE,PO0152050U0138,2015-04-01,111.02,soggiacenza statica,5.16,105.86,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,MI,SEGRATE,PO0152050U0138,2015-05-01,111.02,soggiacenza statica,5.0,106.02,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,MI,SEGRATE,PO0152050U0138,2015-06-01,111.02,soggiacenza statica,4.81,106.21,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,MI,SEGRATE,PO0152050U0138,2015-07-01,111.02,soggiacenza statica,4.78,106.24,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,MI,SEGRATE,PO0152050U0138,2015-09-01,111.02,soggiacenza statica,4.75,106.27,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,MI,SEGRATE,PO0152050U0138,2015-10-01,111.02,soggiacenza statica,4.71,106.31,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,MI,SEGRATE,PO0152050U0138,2015-11-01,111.02,soggiacenza statica,4.88,106.14,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,MI,SEGRATE,PO0152050U0138,2015-12-01,111.02,soggiacenza statica,4.73,106.29,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,MI,SEGRATE,PO0152050U0138,2016-01-01,111.02,soggiacenza statica,5.46,105.56,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,MI,SEGRATE,PO0152050U0138,2016-02-01,111.02,soggiacenza statica,5.5,105.52,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,MI,SEGRATE,PO0152050U0138,2016-03-01,111.02,soggiacenza statica,5.53,105.49,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,MI,SEGRATE,PO0152050U0138,2016-04-01,111.02,soggiacenza statica,5.56,105.46,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,MI,SEGRATE,PO0152050U0138,2016-05-01,111.02,soggiacenza statica,4.58,106.44,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,MI,SEGRATE,PO0152050U0138,2016-06-01,111.02,soggiacenza statica,5.28,105.74,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,MI,SEGRATE,PO0152050U0138,2016-07-01,111.02,soggiacenza statica,5.81,105.21,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,MI,SEGRATE,PO0152050U0138,2016-08-01,111.02,soggiacenza statica,4.98,106.04,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,MI,SEGRATE,PO0152050U0138,2016-09-01,111.02,soggiacenza statica,5.18,105.84,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,MI,SEGRATE,PO0152050U0138,2016-10-01,111.02,soggiacenza statica,5.28,105.74,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,MI,SEGRATE,PO0152050U0138,2016-11-01,111.02,soggiacenza statica,5.26,105.76,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,MI,SEGRATE,PO0152050U0138,2016-12-01,111.02,soggiacenza statica,5.21,105.81,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,MI,SEGRATE,PO0152050U0138,2017-01-01,111.02,soggiacenza statica,5.52,105.5,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,MI,SEGRATE,PO0152050U0138,2017-02-01,111.02,soggiacenza statica,5.71,105.31,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,MI,SEGRATE,PO0152050U0138,2017-03-01,111.02,soggiacenza statica,5.76,105.26,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,MI,SEGRATE,PO0152050U0138,2017-04-01,111.02,soggiacenza statica,5.73,105.29,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,MI,SEGRATE,PO0152050U0138,2017-05-01,111.02,soggiacenza statica,5.81,105.21,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,MI,SEGRATE,PO0152050U0138,2017-06-01,111.02,soggiacenza statica,6.0,105.02,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,MI,SEGRATE,PO0152050U0138,2017-07-01,111.02,soggiacenza statica,5.91,105.11,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,MI,SEGRATE,PO0152050U0138,2017-08-01,111.02,soggiacenza statica,5.71,105.31,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,MI,SEGRATE,PO0152050U0138,2017-09-01,111.02,soggiacenza statica,5.37,105.65,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,MI,SEGRATE,PO0152050U0138,2017-10-01,111.02,soggiacenza statica,5.52,105.5,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,MI,SEGRATE,PO0152050U0138,2017-11-01,111.02,soggiacenza statica,5.59,105.43,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,MI,SEGRATE,PO0152050U0138,2017-12-01,111.02,soggiacenza statica,5.51,105.51,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,MI,SEGRATE,PO0152050U0138,2018-02-01,111.02,soggiacenza statica,5.6,105.42,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,MI,SEGRATE,PO0152050U0138,2018-05-01,111.02,soggiacenza statica,5.63,105.39,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,MI,SEGRATE,PO0152050U0138,2018-08-01,111.02,soggiacenza statica,5.77,105.25,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,MI,SEGRATE,PO0152050U0138,2018-11-01,111.02,soggiacenza statica,5.85,105.17,104.72,105.7525,1.0324999999999989,103.17125,106.785, ,5.2675,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,CR,SONCINO,PO0190970U0002,2006-01-31,86.78,soggiacenza statica,5.66,81.12,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,CR,SONCINO,PO0190970U0002,2006-02-22,86.78,soggiacenza statica,5.98,80.8,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,CR,SONCINO,PO0190970U0002,2006-03-20,86.78,soggiacenza statica,6.51,80.27,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2359,CR,SONCINO,PO0190970U0002,2006-04-27,86.78,soggiacenza statica,6.59,80.19,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2360,CR,SONCINO,PO0190970U0002,2006-05-25,86.78,soggiacenza statica,7.34,79.44,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2361,CR,SONCINO,PO0190970U0002,2006-06-29,86.78,soggiacenza statica,7.8,78.98,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2362,CR,SONCINO,PO0190970U0002,2006-07-27,86.78,soggiacenza statica,8.2,78.58,80.43,81.53,1.0999999999999943,78.78000000000002,82.63,OUTLIER,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2363,CR,SONCINO,PO0190970U0002,2006-08-29,86.78,soggiacenza statica,6.03,80.75,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2364,CR,SONCINO,PO0190970U0002,2006-09-21,86.78,soggiacenza statica,6.07,80.71,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2365,CR,SONCINO,PO0190970U0002,2006-10-25,86.78,soggiacenza statica,5.9,80.88,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2366,CR,SONCINO,PO0190970U0002,2006-11-24,86.78,soggiacenza statica,5.68,81.1,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2367,CR,SONCINO,PO0190970U0002,2006-12-13,86.78,soggiacenza statica,5.82,80.96,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2368,CR,SONCINO,PO0190970U0002,2007-01-24,86.78,soggiacenza statica,6.15,80.63,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2369,CR,SONCINO,PO0190970U0002,2007-02-23,86.78,soggiacenza statica,6.37,80.41,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2370,CR,SONCINO,PO0190970U0002,2007-03-28,86.78,soggiacenza statica,6.02,80.76,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2371,CR,SONCINO,PO0190970U0002,2007-04-23,86.78,soggiacenza statica,6.87,79.91,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2372,CR,SONCINO,PO0190970U0002,2007-05-21,86.78,soggiacenza statica,7.43,79.35,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2373,CR,SONCINO,PO0190970U0002,2007-06-20,86.78,soggiacenza statica,7.13,79.65,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2374,CR,SONCINO,PO0190970U0002,2007-07-24,86.78,soggiacenza statica,7.97,78.81,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2375,CR,SONCINO,PO0190970U0002,2007-08-28,86.78,soggiacenza statica,6.36,80.42,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2376,CR,SONCINO,PO0190970U0002,2007-09-19,86.78,soggiacenza statica,6.0,80.78,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2377,CR,SONCINO,PO0190970U0002,2007-10-23,86.78,soggiacenza statica,5.25,81.53,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2378,CR,SONCINO,PO0190970U0002,2007-11-21,86.78,soggiacenza statica,5.4,81.38,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2379,CR,SONCINO,PO0190970U0002,2007-12-13,86.78,soggiacenza statica,5.25,81.53,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2380,CR,SONCINO,PO0190970U0002,2008-01-23,86.78,soggiacenza statica,5.73,81.05,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2381,CR,SONCINO,PO0190970U0002,2008-02-26,86.78,soggiacenza statica,5.7,81.08,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2382,CR,SONCINO,PO0190970U0002,2008-03-14,86.78,soggiacenza statica,5.83,80.95,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2383,CR,SONCINO,PO0190970U0002,2008-04-14,86.78,soggiacenza statica,5.75,81.03,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2384,CR,SONCINO,PO0190970U0002,2008-05-22,86.78,soggiacenza statica,5.82,80.96,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2385,CR,SONCINO,PO0190970U0002,2008-06-18,86.78,soggiacenza statica,5.68,81.1,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2386,CR,SONCINO,PO0190970U0002,2008-07-15,86.78,soggiacenza statica,7.09,79.69,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2387,CR,SONCINO,PO0190970U0002,2008-08-05,86.78,soggiacenza statica,7.45,79.33,80.43,81.53,1.0999999999999943,78.78000000000002,82.63, ,5.25,6.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
