CODICE,CODICE_SIF,CODICE_FOG,MACROAREE,PROVINCIA,COMUNE,CODICEWISE,RETE,QUANTI_ESECUTORE,STATO,DATA_INIZIO,ALTRO_CODICE,SOSTITUITO_DA,SOSTITUISCE,X_GB,Y_GB,X_WGS84,Y_WGS84,ORIGINE_COORDINATE,QUOTA_MISU,QUOTA_PC_SLM,H_BP,PROFONDITA,FILTRI_N,FILTRI_TOP,FILTRI_BOTTOM,USO,TIPO,GWB_2015,Codice WISE Corpo idrico,Nome Corpo Idrico,SONDA AUTOMATICA,NOTE,ORIGINE,lat,lon,ALTRI CODICI,z_PTUA2003,z_CAP,z_Idroscalo2005,z_Milano1950,z_OLONA,STRAT,FALDA,FLT1_DA,FLT1_A,FLT2_DA,FLT2_A
FOG34,0151461162,FOG34,,MI,MILANO,,,,,,,,,513622.0348764663,5033180.004443144,1513650.0,5033200.0,,115.23,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA ALZAIA NAVIGLIO GRANDE 22,FOG,45.452012414854345,9.17421010622852,,,,,115.23,,,,,,,
FOG41,0151461121,FOG41,,MI,MILANO,,,,,,,,,513320.0336862312,5034832.971927784,1513348.0,5034853.0,,119.56,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA RUFFINI  4-6,FOG,45.46689686473682,9.170392685679944,,,,,119.56,,,,,,,
FOG50,0151461353,FOG50,,MI,MILANO,,,,,,,,,519793.91581863246,5033780.0188278295,1519822.0,5033800.0,,109.14,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA MONLUE' 65 (FOG),FOG,45.45726556616123,9.253164851052231,,,,,109.14,,,,,,,
FOG56,0151461495,FOG56,,MI,MILANO,,,,,,,,,508244.1179025242,5037622.897998509,1508272.0,5037643.0,,132.7,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA LAMPUGNANO 145,FOG,45.492087819031255,9.105507501690436,,,,,132.7,,,,,,,
FOG72,0151461354,FOG72,,MI,MILANO,,,,,,,,,519229.9327454951,5032274.044953425,1519258.0,5032294.0,,108.03,,,,,,,,,,IT03GWBISSAPTA,,,SCUOLA VIA SORDELLO 7,FOG,45.44372585741783,9.24589264708829,,,,,108.03,,,,,,,
FOG9,SIF_NA,FOG9,,MI,MILANO,,,,,,,,,516496.9695051595,5035836.966191967,1516525.0,5035857.0,,110.79,,,,,,,,,,IT03GWBISSAPTA,,,Scuola Via Stoppani,FOG,45.47586608597931,9.211066198001975,,,,,110.79,,,,,,,
FOG17,0151461374,FOG17,,MI,MILANO,,,,,,,,,517441.9689004675,5031701.04833617,1517470.0,5031721.0,,110.44,,,,,,,,,,IT03GWBISSMPTLN,,,VIA POLESINE,FOG,45.43861515076252,9.22300986337314,,,,,110.44,,,,,,,
FOG18,0151461375,FOG18,,MI,MILANO,,,,,,,,,519317.93695937004,5030864.071982008,1519346.0,5030884.0,,105.12,,,,,,,,,,IT03GWBISSMPTLN,,,VIA M.PIANA,FOG,45.43103204980172,9.246962575920863,,,,,105.12,,,,,,,
FOG21,0151461376,FOG21,,MI,MILANO,,,,,,,,,517495.9677972882,5031721.048183067,1517524.0,5031741.0,,108.8,,,,,,,,,,IT03GWBISSMPTLN,,,VIALE MARTINI 4 - CENTRALE AP,FOG,45.43879382263438,9.223700989577726,,,,,108.8,,,,,,,
FOG31,0151461486,FOG31,,MI,MILANO,,,,,,,,,510155.09551707003,5034338.968066586,1510183.0,5034359.0,,122.07,,,,,,,,,,IT03GWBISSMPTLN,,,Scuola di Via delle Forze armate n.65,FOG,45.462503471158186,9.129896036459915,,,,,122.07,,,,,,,
FOG32,0151461462,FOG32,,MI,MILANO,,,,,,,,,511149.08250182704,5032958.998307749,1511177.0,5032979.0,,116.77,,,,,,,,,,IT03GWBISSMPTLN,,,VIA VESPRI.SICILIANI 75,FOG,45.450066953302475,9.142578996227252,,,,,116.77,,,,,,,
FOG33,0151461417,FOG33,,MI,MILANO,,,,,,,,,513766.03766551585,5031859.030022811,1513794.0,5031879.0,,114.89,,,,,,,,,,IT03GWBISSMPTLN,,,VIA SFORZA 91 - CENTRALE AP,FOG,45.44011926475984,9.176014744932559,,,,,114.89,,,,,,,
FOG38,0151461377,FOG38,,MI,MILANO,,,,,,,,,515717.0048591106,5030890.056480987,1515745.0,5030910.0,,108.91,,,,,,,,,,IT03GWBISSMPTLN,,,SCUOLA VIA NOTO 4,FOG,45.43135619467033,9.200929021463953,,,,,108.91,,,,,,,
FOG55,0151461487,FOG55,,MI,MILANO,,,,,,,,,506807.15797692665,5034522.950616933,1506835.0,5034543.0,,125.17,,,,,,,,,,IT03GWBISSMPTLN,,,"VIA ANSELMO DA BAGGIO 60
",FOG,45.464200202627545,9.087074450226515,,,,,125.17,,,,,,,
FOG58,0151461488,FOG58,,MI,MILANO,,,,,,,,,506935.14936608373,5036006.923090616,1506963.0,5036027.0,,129.66,,,,,,,,,,IT03GWBISSMPTLN,,,SCUOLA VIA CAIO MARIO 18,FOG,45.477556432809955,9.08873262042335,,,,,129.66,,,,,,,
